county_fips,gisjoin,state,county_name,election_year,total_population,median_age,pct_white,pct_black,pct_asian,pct_two_or_more_races,pct_hispanic,pct_non_hispanic_white,pct_hs_or_higher,pct_bachelors_plus,pct_no_hs_diploma,pct_below_poverty,median_household_income,pct_income_under_25k,pct_income_50k_100k,pct_income_over_100k,unemployment_rate,pct_owner_occupied,pct_renter_occupied,median_gross_rent,median_home_value,pct_drive_alone,pct_carpool,pct_public_transit,pct_work_from_home,pct_family_households,pct_married_couple,pct_living_alone,land_area_sqmi,population_density
42019,G4200190,PA,Butler County,2016,185974,43.0,96.18925226106875,1.095852108359233,1.031864669254842,1.3496510264875736,1.312011356426167,95.18588619914613,93.5122871027579,33.2901534546458,6.487712897242109,8.452725237952775,63345,18.177683850084268,32.45231534736898,28.454294962681576,5.154692157467366,76.71678125250796,23.28321874749204,771,183200,84.37337234172236,7.208794618615425,0.7391646442146791,4.473774615734123,68.07469035071293,55.839865172146276,26.450603247639176,789.482,235.56458538636727
42021,G4200210,PA,Cambria County,2016,137762,44.7,93.84881171876134,3.3332849406948215,0.4783612316894354,1.9591759701514204,1.5258198922779866,93.05396263120454,90.47250666720954,20.220475967508804,9.527493332790456,15.594664861621771,42917,29.09777327227602,29.919250533086306,13.722165903450204,8.305494575419173,74.08501415737408,25.91498584262593,586,88200,83.1794616859598,8.987287834670834,1.1504864711313116,2.5885945600454514,63.14538399692383,47.12832523508232,32.182682560212534,687.963,200.2462341724773
42023,G4200230,PA,Cameron County,2016,4807,50.4,97.81568545870606,0.6032868733097566,0.2288329519450801,1.1025587684626585,0.8113168296234657,97.00436862908258,87.16960352422907,15.583700440528633,12.830396475770925,12.705783030814692,40347,28.9437585733882,27.343392775491544,10.791037951531779,4.868421052631579,68.95290352080475,31.047096479195247,590,68400,77.52489331436699,13.181602655286866,0.0,2.7027027027027026,59.07636031092821,42.79835390946502,36.35116598079561,396.234,12.131720145166746
42025,G4200250,PA,Carbon County,2016,64330,45.5,96.11534276387378,1.8047567231462769,0.46789989118607184,1.131664853101197,4.066531944660346,92.67993160267372,89.22506095621753,15.975829534612531,10.774939043782465,12.052823027044125,50822,22.240731414403594,36.2220586526169,14.65928020764731,7.987290801560337,78.01495370549722,21.98504629450277,805,141300,82.70019993686203,8.418394191308009,0.4875653302465888,3.532217896102985,65.50962693216597,50.722504164568235,26.97865416650525,381.356,168.68752556666212
42027,G4200270,PA,Centre County,2016,159178,30.8,87.99834147935016,3.796378896581186,5.80105290932164,1.6779957029237709,2.75791880787546,86.14632675369712,93.30034868470159,42.39558119448502,6.699651315298408,19.14701695536356,54407,23.579430895734347,29.40196714413451,24.150989708434874,4.851121617543506,61.0060136402686,38.9939863597314,930,206000,68.19290092274534,9.441638041355157,4.349700276150064,4.927594800296356,57.59945298665778,47.16938127881901,28.14313515787997,1107.259,143.75859667882582
42029,G4200290,PA,Chester County,2016,512028,40.3,86.13337551852634,5.840891513745342,4.632168553282242,2.1096502535017616,7.062309092471505,80.63543399970314,92.95457248014014,50.23274969474261,7.045427519859857,7.186243939366629,88995,11.828342821642986,27.55608635343641,44.688064009939964,5.3307539362673975,75.26041527198333,24.739584728016666,1222,331000,79.18625441205937,6.705174247445244,2.8618659350483204,6.784552782872733,70.28775552830159,57.952774460291025,23.417826596901257,750.551,682.2028083368085
42031,G4200310,PA,Clarion County,2016,38939,40.8,96.73848840494105,1.1864711471789209,0.6137805285189656,0.9758853591514934,0.7730039292226303,96.3404299031819,88.51410850338833,20.87369347984226,11.485891496611663,18.557831132025026,42890,29.669358909641595,31.448763250883395,11.610297829379101,7.123302671922908,69.3336698637052,30.6663301362948,610,108100,82.32387151208341,7.075272705357681,0.2290122340746098,4.327125896462364,62.77132761231701,50.2776375567895,27.959363957597173,600.836,64.80803413909952
42033,G4200330,PA,Clearfield County,2016,81170,43.9,95.22730072686953,2.4959960576567695,0.528520389306394,1.2307502771960084,2.844647037082666,93.305408402119,87.11314139302812,13.218933315352977,12.886858606971883,14.848609434888132,43361,28.25927227422292,32.348337220074754,11.216177363192026,8.117246080436265,77.43347283008019,22.566527169919816,596,88300,82.7392689215835,10.86607007432125,0.27605035643864706,2.1477324435006824,66.03520429351819,52.3336421429256,29.521132159856883,1145.06,70.88711508567236
42035,G4200350,PA,Clinton County,2016,39536,37.9,96.19081343585593,1.6314245244840146,0.6095710238769728,1.1280857952246055,1.3582557668959934,95.38648320518008,87.634258334997,17.492513475743664,12.365741665002995,17.250991744397982,47163,26.063902107409927,32.8823929299796,13.9768864717879,6.554257624610179,70.65941536369816,29.340584636301838,675,119500,79.51522828026944,10.472681213656514,0.16120674765386608,4.145316368242271,66.47858599592115,51.68592794017675,26.383412644459554,889.63,44.44094736013849
42037,G4200370,PA,Columbia County,2016,66772,40.1,95.18211226262505,1.843587132330917,1.157670880009585,0.9584855927634337,2.523512849697478,93.51824117893727,88.97376666742905,21.35946755712097,11.026233332570957,15.29271591421395,46952,27.212020033388985,31.028987706784033,16.52754590984975,5.302651325662831,69.59705569889209,30.402944301107908,721,140100,83.51952512755527,7.746690232434054,0.4235168573048321,3.2580785006836295,63.617392624070426,49.650933373804826,27.037486720291394,483.259,138.1702151434324
42039,G4200390,PA,Crawford County,2016,87027,42.6,95.8265825548393,1.8913670470083996,0.4757144334516874,1.5420501683385615,1.1686028473921886,95.17620968205269,88.3212653074844,20.632987420334345,11.678734692515599,14.507952525106916,45637,26.003591496263684,32.54648670567109,13.33487806290911,6.7706539388869755,73.50981868736605,26.490181312633958,633,106700,77.09631307818864,11.648731019230251,0.33713623000782156,4.223642689537988,67.04222904477784,51.34681109888201,27.063662167641777,1012.355,85.96490361582646
42041,G4200410,PA,Cumberland County,2016,243838,40.7,89.07676408107021,3.5548191832282092,3.6987672142980177,2.3630443163083688,3.396517359886482,87.36456171720569,91.37143868341886,33.64301303604082,8.628561316581136,8.61057431332103,62640,16.27755152796344,33.84110009222702,27.200754396327497,5.070728209898074,70.5878695557559,29.4121304442441,911,191700,82.08777387965843,8.231283510955187,0.6280201231217316,4.0378632422056,64.25218391519259,52.12277592978312,29.707464171355735,545.482,447.0138336370403
42043,G4200430,PA,Dauphin County,2016,271962,39.6,71.77399783793325,18.32608967429273,3.7803075429655615,3.1927254542914083,8.241960273861789,67.8245490178775,89.07858919791394,29.32458995434763,10.921410802086053,13.440860215053762,54968,20.012521436154284,33.5656150474998,21.612180272386606,6.171589310829817,63.24777018627905,36.75222981372095,863,161000,79.91590196658849,9.374501901313842,2.458425362995347,3.6364050367739145,63.20603206576476,44.530945186959556,30.742847810109698,524.87,518.1511612399261
42045,G4200450,PA,Delaware County,2016,562316,39.0,70.3858684440777,21.000469486907715,5.26056523378314,2.1482582747067482,3.472780429509386,68.57478713036798,92.40266183338404,36.78357389498194,7.597338166615952,10.850137065251927,66576,18.079170964098033,29.2574038603212,32.44683463484112,7.539406583217431,69.39344825892638,30.606551741073623,996,233300,73.37549903218002,7.091927776433583,10.486480764577788,4.250846842487297,66.8989735278228,47.60964589165562,28.69308973036688,183.808,3059.2574860724235
42047,G4200470,PA,Elk County,2016,31111,46.6,98.03285011732184,0.4982160650573752,0.4532159043425155,0.5271447398026421,0.7167882742438365,97.49606248593746,91.54366543665436,17.77367773677737,8.456334563345633,8.767981211468832,47917,22.317018410417603,34.702888789103426,13.57581200419099,5.062811691181112,78.60350246969017,21.396497530309833,529,92200,83.91433590055398,8.701526820699906,0.6418051614646669,3.7359816241048502,63.89762011674899,50.10477473432121,32.59991019308487,826.901,37.62360911402937
42049,G4200490,PA,Erie County,2016,279133,38.9,87.35011625282571,7.1159626414648205,1.5429920503845835,2.8104881902175665,3.8848864161528733,85.14543246409417,91.06999238344812,26.962593675598807,8.930007616551885,16.666104281252693,47094,25.988895653675247,30.942233772842513,16.596545112542824,7.07424657931775,65.85549810535498,34.14450189464501,701,120300,79.42911045230433,10.208158282733802,1.6440223853385543,3.6471296986223187,63.173916599271216,45.46511944896272,30.037165938190046,798.901,349.39623307518707
42051,G4200510,PA,Fayette County,2016,134229,44.4,92.7832286614666,4.060225435636115,0.1713489633387718,2.409315423641687,1.0318187574965172,92.25800683905862,87.36408025932461,14.73369988921259,12.635919740675394,18.634479582437827,40511,32.28650240429418,29.181421702016625,13.173295560442838,7.8434734892653815,72.665598091475,27.334401908524992,607,92000,84.7243374961925,8.83909533962839,0.5159153213524216,2.7223575997563207,62.39422969396503,45.71700152831103,32.55861631937973,790.758,169.74725516529708
42053,G4200530,PA,Forest County,2016,7493,42.8,62.09795809422127,31.64286667556386,0.5738689443480582,2.0952889363405847,7.540371012945416,59.45549179233952,80.78521939953811,8.298691301000769,19.214780600461896,12.730263157894736,36594,30.671806167400884,27.09251101321586,3.303964757709251,4.498594189315839,84.69162995594714,15.308370044052863,538,85600,81.85483870967742,5.342741935483871,0.10080645161290322,4.435483870967742,58.425110132158586,51.37665198237885,37.33480176211454,427.259,17.53737194535399
42055,G4200550,PA,Franklin County,2016,152707,40.9,93.05336363100578,3.841998074744445,1.0353159973020227,1.2638582383256824,5.058052348615322,88.96972633867472,86.54517584944223,20.05544674368655,13.454824150557778,11.648366274040061,55751,18.260035021551722,34.96935614224138,20.568426724137932,6.395917887950723,71.01124730603449,28.98875269396552,826,174400,83.53293838525906,9.386409808350736,0.2827146287061899,3.6838142323374394,69.06148976293103,55.11853448275862,26.207233297413797,772.279,197.73553340178873
42057,G4200570,PA,Fulton County,2016,14653,44.0,97.13369275916195,1.5423462772128573,0.21838531358766125,0.7779976796560432,1.0782774858390773,96.48536135944858,86.97866615414183,13.376897943494138,13.02133384585816,11.166116611661165,49420,21.956921021873434,36.14960761395892,13.3077308398731,5.997483573325877,78.29353815328102,21.706461846718987,643,151700,78.18649712382683,14.713896457765669,0.15137753557372086,3.6179231002119283,69.47737518784439,55.384872265820675,26.21472699949908,437.551,33.488667606747555
42059,G4200590,PA,Greene County,2016,37669,42.0,93.08980859592768,4.380259629934429,0.2867079030502535,1.8237808277363348,1.4229207040271843,92.59868857681383,86.72295277943813,17.330394500896592,13.277047220561865,15.288309988996938,49116,24.65277777777778,31.125000000000004,18.15277777777778,6.993228276691349,72.79861111111111,27.20138888888889,628,102100,84.18875333052867,9.05903800308512,0.07011639321273314,2.6293647454774924,66.28472222222223,49.00694444444444,28.097222222222225,575.932,65.40529090239819
42061,G4200610,PA,Huntingdon County,2016,45844,42.7,91.9487828287235,5.455457638949481,0.49297618008899746,1.6207137248058632,1.8606578832562604,91.08498385830207,88.60585303201736,14.71208831534204,11.39414696798263,13.708268752921496,45250,26.29160530191458,32.07658321060383,12.98379970544919,7.290206288804326,75.39911634756996,24.600883652430046,565,120600,78.26326823347677,10.730442458347126,0.132406487917908,3.7404832836809003,67.64064801178203,54.680412371134025,28.07658321060383,874.592,52.41758442793897
42063,G4200630,PA,Indiana County,2016,87491,39.0,94.54229577899441,2.441393971951401,1.1418317312637871,1.3075630636294018,1.264130024802551,93.95023488130208,88.95360227981121,22.153352925460858,11.046397720188796,17.818565245644365,45118,28.632666842831554,29.98032825391233,15.552423735282892,7.732957126802324,70.8828797087407,29.117120291259287,704,107600,80.00214828539971,8.432020193882757,0.6310588361663847,3.321786299309863,62.72938136762677,50.544643119292985,28.400716403887373,827.394,105.74285044368222
42065,G4200650,PA,Jefferson County,2016,44575,43.8,98.03028603477286,0.6371284352215367,0.24453168816601234,0.6954570947840718,0.8143578238923163,97.39315759955132,89.08087885609207,14.828318696300055,10.91912114390793,14.564928823179384,43913,27.570806100217865,32.02069716775599,11.819172113289762,5.214782360224783,74.8474945533769,25.152505446623092,593,94200,82.75809251506178,9.144286735423261,0.5871540896558767,2.6141121209026856,67.24400871459694,53.23529411764706,28.572984749455337,652.44,68.32045858623015
42067,G4200670,PA,Juniata County,2016,24811,43.2,96.70307524888155,0.9431300632783847,0.47156503163919233,0.6569666680101568,3.087340292612148,95.04252146225465,82.35902741852044,13.312640110363855,17.640972581479566,11.957987657852794,49028,23.043105297019085,34.96675959682608,13.9288012009436,5.303287021348695,75.74522839373795,24.254771606262064,596,146200,77.44823220906049,13.48223166651596,0.21701781354552854,5.000452120444886,68.94702980913576,56.05833154621488,25.294874544284795,391.391,63.39185111563628
42069,G4200690,PA,Lackawanna County,2016,213006,42.2,92.49363867684478,2.9750335671295645,2.2952405096570048,1.5741340619513065,6.320009764983146,87.38814869064721,90.03471990385258,26.099352340255056,9.965280096147426,15.275479067496644,46673,27.26771080376641,29.476131213750673,17.410242562284264,6.508790331116907,65.88512926479912,34.11487073520088,717,147100,79.76902843130063,11.010972197478596,1.0154784485920585,3.4184630539806964,60.869514170991145,44.32808133937586,32.985418085331204,458.886,464.1806461735594
42071,G4200710,PA,Lancaster County,2016,533110,38.5,88.56089737577611,4.129541745605972,2.060737934009867,2.0939393370974098,9.769653542420889,83.15263266492843,84.6008854476759,25.650329997150088,15.39911455232409,10.785860863030724,59237,17.565797187147947,35.65970505324436,22.770949834583092,5.455201009554714,68.4377405426898,31.562259457310205,932,191400,79.10844925096393,9.100148178030862,1.243609337543348,4.992668678577801,70.4094896799221,57.06144129356531,23.752746328458336,943.924,564.7806391192512
42073,G4200730,PA,Lawrence County,2016,88528,44.6,93.2416862461594,3.802186878727634,0.459741550695825,1.9304626784746068,1.2459334899692753,92.23748418579433,89.50758296846246,20.32806650168158,10.492417031537535,14.348829388777439,45764,28.04804143022423,30.42532091895763,15.993609167538978,6.526561866367691,73.70117348906396,26.298826510936035,643,99300,84.13211928304939,8.758381382243211,0.8244410237679042,2.9220694513292806,66.38201751969588,48.93669770260592,29.27111453914385,357.39,247.70698676515852
42075,G4200750,PA,Lebanon County,2016,136950,41.2,87.94450529390289,2.0649872216137277,1.2106608251186564,2.158451989777291,11.688207374954363,84.0197152245345,86.0318442789149,19.858920453332765,13.968155721085097,10.697232325953868,56191,19.14368289088369,37.315061151836474,19.610695350929237,6.497584541062802,69.57337263383543,30.426627366164567,785,164900,80.57810826334664,9.32362575096636,0.726516292283093,3.9011441079218216,68.56278829406473,52.34750320592569,26.89915210442705,361.835,378.4874321168489
42077,G4200770,PA,Lehigh County,2016,358792,39.5,78.69740685411047,6.737608419362751,3.2553680126647193,2.8949920845503803,21.828245891770163,67.57815112934513,88.06536113832671,28.907873754289014,11.934638861673301,13.037057389154102,57685,20.25294947659257,32.157975222180355,24.256997850224952,7.721517637145203,65.79345906931732,34.206540930682685,955,192300,80.41496031816382,9.3380845166971,2.291086803647301,4.330431802199491,66.7235507487275,48.46228289857642,27.117454548140923,345.336,1038.9649500776056
42079,G4200790,PA,Luzerne County,2016,318917,43.0,89.59980182931609,4.012956349144135,1.0911930063308009,1.780086981879298,9.343183336103124,84.85217156815096,89.09432448044589,22.05255290346193,10.905675519554107,15.6907833666101,46577,27.58442210267108,29.984942829806922,17.31731417726681,7.578419703639329,67.96351773138636,32.03648226861364,712,123500,81.31450712914248,10.45699986829975,1.1326221519820887,3.121295930462268,63.32089025518767,44.586476779020344,32.102357388208354,889.807,358.41143079341924
42081,G4200810,PA,Lycoming County,2016,116313,41.2,91.88482800718751,4.853283811783721,0.6723238159105173,1.8329851349376252,1.7839794348009252,90.82733658318503,88.85845314823996,20.624690133862174,11.14154685176004,14.41940447099285,48731,24.969837892381598,32.96773202886788,15.708425647662711,7.325459452954425,70.17132077127252,29.828679228727488,750,141100,81.6751355333497,8.98770282778292,1.7038478248550217,2.8863408829029638,64.95053414350582,49.55579441507447,29.199113782437973,1228.92,94.64651889463919
42083,G4200830,PA,McKean County,2016,42609,42.5,94.47299866225445,2.5863080569832664,0.4928536224741252,1.6076415780703606,2.0817198244502335,93.5764744537539,89.56135111818966,16.995155617492866,10.43864888181034,17.054559328500574,44023,27.689900921258477,30.413117793614923,13.407497537516658,7.854242895092978,74.25690943855379,25.743090561446202,622,76000,80.95500661667401,10.222761358623732,0.4852227613586237,3.47926775474195,63.97242018656932,45.37342835621994,29.7294165362999,979.694,43.49215163101948
42085,G4200850,PA,Mercer County,2016,114598,44.1,91.42480671564948,5.722612960086564,0.6684235326969057,1.790607165919126,1.321139984991012,90.47452835128013,89.51352568754535,21.574785415780386,10.486474312454645,13.97638530807458,45831,24.904079382579933,31.221609702315323,14.89305402425579,6.1892908611105915,73.4090407938258,26.590959206174205,657,111000,82.00744406724202,8.206879626978608,0.3210765266473066,4.777291504765021,66.40573318632855,50.41675854465271,29.45534729878721,672.538,170.39631961316684
42087,G4200870,PA,Mifflin County,2016,46585,43.5,97.11065793710422,0.6461307287753568,0.5044542234624879,1.223569818611141,1.358806482773425,96.30567779328109,83.05178112376056,12.066960460276656,16.948218876239444,14.610233291022892,42019,27.681198181331908,30.639208344477133,11.002941963091736,5.211280890398038,70.16849424979941,29.831505750200588,635,99700,79.2464327425989,12.151525922916772,0.25897527040064994,3.04676788706647,66.99652313452795,50.81572612998128,26.67558170633859,411.037,113.33529584927878
42089,G4200890,PA,Monroe County,2016,167126,42.0,77.39609635843615,13.953544032646029,2.1319244163086535,3.1078348072711606,14.644041022940776,68.11627155559279,89.55032762853459,23.55393065931931,10.44967237146541,12.193432763281796,58980,18.26806938925552,33.509548899819706,24.32124914663819,10.2898483405718,77.41348224132196,22.58651775867803,1040,170600,77.86820827727678,9.496090471940645,4.486300001332037,5.17762710961331,71.1554956500429,54.441857615488296,22.46048278397255,608.361,274.7151773371403
42091,G4200910,PA,Montgomery County,2016,815876,41.2,80.34223337860165,8.863111551265144,7.126082885144311,2.344964185734107,4.731111100216209,77.07911496354838,93.9029880683978,47.45733020109068,6.097011931602191,6.573658313192985,81902,13.05456235236411,29.37292664351822,40.38769345948807,5.895039861251109,72.16539092047347,27.834609079526533,1181,293800,78.82467111313322,6.6936584610321095,5.395293457111603,5.634395903313553,68.5149927069484,55.47850163286907,26.191413561203547,482.936,1689.4081203306444
42093,G4200930,PA,Montour County,2016,18404,43.2,94.31645294501195,1.8148228645946536,3.1134535970441206,0.6737665724842425,2.3962182134318626,92.33318843729624,89.84585453457049,28.49446273570787,10.154145465429512,9.994897669935938,55233,21.967124032060863,30.55291400624915,23.434315989675316,5.3383962474871565,72.5716614590409,27.428338540959107,709,170700,82.13218596868651,5.987809250627465,0.7888131946934385,4.075534839249433,61.920934655617444,48.49884526558891,31.734818638771905,130.331,141.20968917602107
42095,G4200950,PA,Northampton County,2016,300520,41.9,86.3666311726341,5.08518567815786,2.705976307733262,3.1884733129242644,12.077066418208439,78.42140290163717,90.42324918273593,27.873865311040387,9.576750817264074,9.110941488130804,62753,17.27634529644829,33.22046818355064,27.420913144062613,6.683384143430859,71.15379501679682,28.846204983203183,969,207700,83.27534635309539,7.1829483416188475,1.9348361141518444,3.3941557490779024,69.21174624841561,53.391715934372755,24.85131050620906,369.787,812.6840586607967
42097,G4200970,PA,Northumberland County,2016,93590,44.2,95.17256117106528,2.8507319158029705,0.3547387541403996,0.9156961213804894,3.0473341168928303,93.17127898279732,85.81899533432436,15.021415009640435,14.181004665675639,14.56705290577562,43701,27.44182486221678,31.230863441518675,12.755154113084302,6.777580799127233,71.02469891814656,28.975301081853438,631,109200,83.40481443835685,9.113221112130303,0.1512259216104321,3.574881622331854,63.47468871198204,47.5862420902225,31.309961216574813,457.678,204.48874536246007
42099,G4200990,PA,Perry County,2016,45647,42.5,97.38865642868096,0.8938155848138979,0.3351808443052118,1.0756457160382937,1.6846671194163911,95.96249479702938,88.26560889527438,16.344442015179435,11.734391104725614,8.720503525120654,58585,15.702063412179164,38.405189285914,20.354526645417437,5.181368507831822,79.8355980540178,20.16440194598222,735,161800,79.02608542647252,12.71719526679277,0.3959002331412484,4.9399551313069106,70.74316389867472,57.56304870547447,24.386288654028967,551.449,82.77646708943166
42101,G4201010,PA,Philadelphia County,2016,1559938,33.9,41.25612684606696,42.85894695814834,6.902133289912804,2.797547081999413,13.767854876283545,35.26787603097046,82.60916182726524,26.349719681777962,17.390838172734753,25.86276563557755,39770,34.14384631492944,25.195247462212105,15.699440776939,12.524008858233534,52.38879906075243,47.611200939247574,943,147300,50.813052630262014,8.56872085349414,25.710384991914825,3.3294653776261183,53.33542741600497,27.583531584602657,38.721133413663715,134.325,11613.16210683045
42103,G4201030,PA,Pike County,2016,56210,46.7,89.69222558263654,5.797900729407579,1.4107809998220957,1.9943070628002133,10.064045543497599,81.62782423056396,90.7457101356508,25.296043723380684,9.254289864349197,10.221845771233937,61199,17.298320321741187,35.01774308019872,24.774071445469602,9.857596104183576,84.1873669268985,15.81263307310149,1133,180600,79.87086495325144,8.846589241541235,2.5785082386482747,5.177979958911576,72.0652945351313,57.48757984386089,23.406671398154717,544.896,103.15729974160207
42105,G4201050,PA,Potter County,2016,17239,46.3,97.49405417947676,0.5394744474737514,0.3596496316491676,1.0673472939265618,1.2007657056673822,96.71094611056326,87.5,15.048701298701298,12.5,14.1189648057537,40921,30.378982334289596,31.435905178921942,10.493733957421108,5.7772403600698645,76.82319190699079,23.17680809300921,635,101300,79.1083916083916,10.474941724941726,0.043706293706293704,4.385198135198135,64.48739242035332,51.321153555790424,30.696059187679296,1081.249,15.943598560553582
42107,G4201070,PA,Schuylkill County,2016,145503,44.1,94.00562187721215,2.7752005113296634,0.5168278317285554,1.3786657319780349,3.5868676247225144,92.05583390033195,87.88643770840791,15.316214841468698,12.113562291592094,13.04445344832576,46573,25.868600126840473,32.274043982790836,14.998028830496562,7.996438891969994,74.53420407603572,25.46579592396428,650,95200,83.1333268815123,9.642246524081422,0.6435691473918513,2.6533113971418434,64.84633448175383,48.36564337258532,30.340583808985105,778.579,186.8827697638904
42109,G4201090,PA,Snyder County,2016,40246,39.5,96.63320578442578,0.978979277443721,0.7454156934850669,0.9715251205088704,2.146797197236993,95.26909506534811,82.88989101841413,16.67794062382563,17.11010898158587,11.134509081337194,51110,20.987059471365637,35.65528634361234,15.494218061674008,4.396299902629017,72.96255506607929,27.037444933920707,677,152500,78.15579786118683,8.943174669742085,0.24114070035646884,7.627385196057873,72.42566079295155,58.19796255506608,23.313601321585903,328.784,122.40863302350479
42111,G4201110,PA,Somerset County,2016,76201,45.5,95.47774963583156,2.721749058411307,0.32151809031377543,0.9579926772614532,1.33987742943006,94.79534389312477,87.14252869497551,15.466105441876094,12.857471305024495,12.619097733810424,45424,25.626054674316574,32.86533918326021,12.91596355045562,6.6528361941571,78.28889638879514,21.71110361120486,585,100000,82.5865073437889,9.344660194174757,0.06845904904157331,4.42805576300722,68.86938913263585,56.29429632129599,27.556530543368208,1075.047,70.88155215539413
42113,G4201130,PA,Sullivan County,2016,6302,52.4,94.43033957473817,2.475404633449698,0.33322754681053635,1.3170422088225961,1.729609647730879,93.52586480482387,89.04248831063224,15.51128278105306,10.957511689367758,11.973791973791974,44926,25.34945221004911,29.202871174914996,15.300340007555723,8.89423076923077,82.58405742349831,17.4159425765017,569,145800,74.23664122137404,14.045801526717558,0.3435114503816794,6.793893129770992,61.428031734038534,50.35889686437477,33.88741972043823,449.939,14.006343082062234
42115,G4201150,PA,Susquehanna County,2016,41832,46.9,97.7409638554217,0.5617708930961943,0.35857716580608145,0.8008223369669153,1.7044367947982406,96.45008605851979,88.89544025157232,16.748558700209642,11.104559748427672,12.854588508191176,50160,22.92146476278213,32.59442653155228,17.561031782588667,7.375830276593636,76.83671119299862,23.16328880700138,718,154100,82.95132067234229,8.7426326129666,0.16371971185330714,5.435494433529797,67.47466605251037,53.36826347305389,26.560340856748045,823.494,50.79818432192584
42117,G4201170,PA,Tioga County,2016,42031,43.2,97.12117246794033,0.5281815802621874,0.5495943470295734,1.3347291285003926,1.244319668815874,96.3193833123171,89.08663189117317,20.486856909072312,10.91336810882684,13.423489278752438,48449,24.4124847001224,33.39657282741738,15.10403916768666,6.79009206042419,74.44920440636474,25.55079559363525,685,129900,78.56510186005315,10.396368467670506,0.70859167404783,4.37333923826395,67.30722154222765,53.29865361077112,26.689106487148102,1133.892,37.06790417429526
42119,G4201190,PA,Union County,2016,45178,39.1,87.8148656425694,6.932577803355616,1.5317189782637568,1.8858736553189606,5.693036433662401,84.3397228739652,85.16819571865443,22.14197410371527,14.831804281345565,11.173012318029116,51349,20.69083213871254,31.54481534575739,20.04232370810294,4.911793447513244,70.96047511775548,29.03952488224452,695,164900,73.89762907157102,9.129182362065146,0.1163306004874806,8.586306226456902,67.66332172844562,54.84333401597379,26.520581609666188,315.957,142.98781163259557
42121,G4201210,PA,Venango County,2016,53460,45.8,96.887392442948,0.8323980546202768,0.34231200897867564,1.754582865693977,1.0606060606060608,96.12794612794613,88.90586955395534,16.510386986478785,11.094130446044655,14.41774137997015,43885,26.017666879154906,31.253984154448595,12.726527638648575,8.029721955896454,75.61242145524088,24.38757854475913,585,82700,80.40735001106928,11.228691609475314,0.5446092539295992,3.732565862297985,67.86267188780621,51.56634186321829,27.838994627083142,674.265,79.2863340081422
42123,G4201230,PA,Warren County,2016,40649,46.4,97.82774483997146,0.5018573642648035,0.53383847081109,0.976653792221211,0.9987945582917169,97.01345666560063,91.21142548450267,18.427982983320952,8.788574515497332,12.716908797417274,44977,25.526502602934215,30.927591102697587,13.405111216280172,5.792023085643615,76.62683388547089,23.373166114529106,571,90900,81.6637800994469,8.765852840940834,0.37432258785407,3.0783842672775017,64.12091812588736,51.79247515380975,31.276620918125886,884.282,45.96836755695581
42125,G4201250,PA,Washington County,2016,208269,44.3,93.8444991813472,2.874647691207045,0.9247655676072771,1.9892542817221959,1.5043045292386288,92.74688023661707,91.75423489363992,28.13731953769358,8.245765106360077,10.075005167678876,57534,20.723625291062152,31.554122634187117,24.90536748462595,6.172303041753259,75.45525105976476,24.544748940235237,687,156000,83.10297237728386,8.02109296146003,1.435722083753888,4.222712011040847,66.17469699683564,52.33745298226759,28.512747029673413,857.01,243.0181678160115
42127,G4201270,PA,Wayne County,2016,51307,47.0,93.85658876956361,3.553121406435769,0.6100532091137661,1.2473931432358158,4.054027715516401,91.04605609371042,89.8783429742419,20.513086560659904,10.121657025758086,12.68606509124548,50595,23.366192040890837,34.13133051687269,16.564961143274395,7.443422913719944,79.10603452772126,20.893965472278726,812,174500,82.10006357900915,8.020736538367487,0.9879199882623368,6.005771017753216,67.48031085380482,53.5544776508632,27.126688572471707,725.769,70.69329221832291
42129,G4201290,PA,Westmoreland County,2016,359377,46.3,94.94347161894055,2.4133430909601894,0.9023949779757747,1.4358180963166813,1.0643419027928889,94.23168427584403,93.02378626197961,26.905809139672538,6.976213738020384,10.345572476991206,54142,21.869712071242294,32.508941783844406,21.7489399258114,5.292646761105913,77.41428163798881,22.585718362011185,664,140600,84.3717274406674,7.901796745384589,1.131349500511843,3.776459929165637,66.5806220429073,52.843122291751,28.891086086650695,1027.71,349.6871685592239
42131,G4201310,PA,Wyoming County,2016,27975,43.7,97.36907953529938,0.8900804289544236,0.4110813226094728,1.029490616621984,1.7801608579088473,95.87488829311886,91.64636622005685,18.60028420625254,8.35363377994316,10.32700344600044,53397,21.701694287565967,33.96907693732062,19.100083325617998,7.032308679837388,78.81677622442366,21.183223775576334,726,162400,82.43929101272741,8.518778792847662,0.5700007808229874,6.004528773327087,67.41968336265161,52.23590408295529,26.247569669475045,397.258,70.42023068132046
42133,G4201330,PA,York County,2016,440604,40.8,88.96628264836451,5.8131564851885145,1.3821935343301468,2.293669599005002,6.649735363274051,84.72551315920872,88.53657335194156,23.115343567851575,11.463426648058451,10.4645525547259,59853,18.039021951335652,34.99178610542355,23.667325365458787,6.240873568140456,74.47978667682492,25.52021332317509,871,168300,84.84726781953272,8.060411052943731,0.7924981203270864,3.222763422732601,69.40086186372078,53.43197942955097,24.626803485548308,904.352,487.2040975195499
