county_fips,state,county_name,population_2024,total_votes_2024,dem_margin_2024_pp,p_high_vol,p_high_vol_state_rf,S_persuadability,S_electoral_weight,S_volatility_predicted,S_volatility_predicted_state_rf,S_uncertainty,S_dem_opportunity,S_misfit,DPS,DPS_state_rf,PersuasionScore,PersuasionScore_pooled,state_priority_pct,state_persuasion_pct,old_priority_score,volatility_class,race_entropy_raw,kmeans_cluster_label,new_rank,new_rank_state_rf,persuasion_rank,persuasion_rank_pooled,dps_rank_shift_state_rf,persuasion_rank_shift_pooled,old_rank,rank_change
42131,PA,Wyoming County,25967,30104.0,-36.81902737177784,0.07276770093392691,0.025859196359196354,0.2516698238878263,0.0942080300459101,0.07276770093392691,0.025859196359196354,0.002800189318491575,0.652042801395467,0.0011243414111399386,0.1863072815677417,0.17458015542405905,0.09939906166303228,0.12285331395039756,0.06060606060606055,0.0,0.1598615571057755,Moderate,0.202443856718412,3,63,64,67,63,-1,-4,38,-25
42115,PA,Susquehanna County,38219,44808.0,-44.728619889305484,0.11239735599939757,0.11858468782679314,0.24635070407465176,0.12785386780232458,0.11239735599939757,0.11858468782679314,0.00551595597306076,0.5141569245106927,0.00221656828274351,0.186197168568273,0.1877440015251219,0.15284348688264066,0.14974982096894285,0.045454545454545414,0.19696969696969702,0.1322198538326626,Stable,0.1880393206775033,3,64,61,54,59,3,5,45,-19
42067,PA,Juniata County,23379,24208.0,-61.39292795769994,0.06946751861876414,0.045164196914196895,0.2633918549581823,0.07841733201787791,0.06946751861876414,0.045164196914196895,4.571492094318508e-06,0.6583276835091388,0.0,0.18511013683734845,0.17903430641120663,0.1080343952011135,0.12018605605339713,0.030303030303030276,0.045454545454545414,0.0348381942511156,Very Stable,0.2365849884757657,3,65,63,64,64,2,0,65,0
42105,PA,Potter County,16188,18170.0,-62.28948816730875,0.07069983295850518,0.0744716979099332,0.26257036815177975,0.060090704371942076,0.07069983295850518,0.0744716979099332,0.0010438869885072144,0.6518338296036361,0.0004179918445299091,0.1798717040515775,0.18081467028943451,0.11790111708589707,0.11601518461018305,0.015151515151515138,0.06060606060606055,0.0820644949322305,Stable,0.1736871465869363,3,66,62,63,66,4,3,60,-6
42057,PA,Fulton County,14531,16354.0,-72.60609025314909,0.06806218621650233,0.05318389943389942,0.2558482948628326,0.05399737301704474,0.06806218621650233,0.05318389943389942,0.00010534541845952372,0.597730214737119,4.052925171165297e-05,0.16919830652269874,0.165478734827048,0.10405336668691904,0.1114925100782205,0.0,0.015151515151515138,0.0241405644014916,Very Stable,0.2093901557372437,3,67,67,66,67,0,1,67,0
26163,MI,Wayne County,1772259,856690.0,28.968705132545036,0.7680936415407775,0.6996016532916692,0.7716423860280652,1.0,0.7680936415407775,0.6996016532916692,0.0028177863439335926,0.3111932450981885,0.001131418581785388,0.6739745898522074,0.6568515927899303,0.7927114231528509,0.826957417277405,1.0,0.9878048780487805,0.4068202912710756,Highly Volatile,0.7874544195341214,0,1,2,2,1,-1,-1,10,9
26125,MI,Oakland County,1279825,772145.0,10.584540468435328,0.8870775534750759,0.8803290908867536,0.47871145319229913,0.9470796730513574,0.8870775534750759,0.8803290908867536,0.03798402028629999,0.6409938896395472,0.015274572457074155,0.6602507276917609,0.6585636120446803,0.796612327004291,0.7999865582984521,0.9878048780487805,1.0,0.4275858717880859,Highly Volatile,0.6996573638000524,4,2,1,1,2,1,1,8,6
26081,MI,Kent County,663150,371947.0,5.36312969320899,0.8284556788928298,0.8572728218290142,0.48943300323408667,0.64345235171609,0.8284556788928298,0.8572728218290142,0.3957085400432896,0.8141655432164828,0.15914419853584563,0.6119989761797927,0.6192032619138388,0.7118577496520513,0.6974491781839591,0.975609756097561,0.9634146341463414,0.4204191650670417,Highly Volatile,0.6367523777465004,0,3,3,4,3,0,-1,9,6
26099,MI,Macomb County,879853,509152.0,-13.686089812079691,0.7469424957538494,0.6294536648250272,0.5038711766145819,0.7605404737962453,0.7469424957538494,0.6294536648250272,0.6095098628846112,0.5051553276600195,0.24513080183948066,0.5966243027286067,0.5672520949964012,0.6308297450152205,0.6895741604796315,0.9634146341463414,0.9390243902439024,0.4491515317285461,Highly Volatile,0.6051347446132775,0,4,5,6,4,-1,-2,7,3
26049,MI,Genesee County,403305,223268.0,4.195406417399717,0.5357555364957408,0.4202924838233661,0.5916381357547982,0.4883177092528517,0.5357555364957408,0.4202924838233661,0.3544934664098094,0.4482996044320977,0.8603247971856791,0.5675058955780699,0.5386401324099761,0.4801352031635955,0.5378667294997829,0.9512195121951219,0.9024390243902439,0.5140191117681953,Volatile,0.6063381593829327,0,5,6,9,9,-1,0,3,-2
26161,MI,Washtenaw County,369822,221542.0,44.374430130629854,0.7688655937801439,0.9194182975950782,0.5562264509501679,0.4862509919787032,0.7688655937801439,0.9194182975950782,0.00026757125700793694,0.67557918778229,0.00010577322980987898,0.5372963793037662,0.5749345552574997,0.7203285095297569,0.6450521576222896,0.9390243902439024,0.975609756097561,0.2091806861905439,Volatile,0.7153401460066209,4,6,4,3,5,2,2,34,28
26065,MI,Ingham County,283913,148101.0,29.69460030654756,0.6878050043695553,0.7945199594952692,0.6362302096587085,0.3893006314166536,0.6878050043695553,0.7945199594952692,0.0014966767955459925,0.6649108377361039,0.0006000948221932109,0.5115228279310164,0.5382015667124449,0.6536426900164751,0.6002852124536182,0.926829268292683,0.9512195121951219,0.2412119035181426,Volatile,0.709439732547774,4,7,7,5,6,0,1,27,20
26089,MI,Leelanau County,22734,17685.0,7.752332485156913,0.7310784247658094,0.6843376289688983,0.18119785370891672,0.1048607273795952,0.7310784247658094,0.6843376289688983,0.08734323618167616,0.9255175460559983,1.0,0.49497394472058015,0.48328874577135233,0.4136834597565771,0.4370538576550327,0.9146341463414634,0.8170731707317074,0.5657235472702447,Highly Volatile,0.2827057288230568,1,8,9,16,17,-1,1,1,-7
26077,MI,Kalamazoo County,262375,145710.0,17.72699197035206,0.7068802273491895,0.7695904253898833,0.5053072486389509,0.38577792964752916,0.7068802273491895,0.7695904253898833,0.029770120806594802,0.7372468804669121,0.01197110685288088,0.49314359982389155,0.5088211493340651,0.6075665072665617,0.5762114082462149,0.9024390243902439,0.926829268292683,0.2631166807892624,Volatile,0.5858384158769148,0,9,8,7,7,1,0,21,12
26139,MI,Ottawa County,301203,178507.0,-20.436173371352385,0.6211906713384658,0.6307409891192396,0.33939795776462356,0.431835456387792,0.6211906713384658,0.6307409891192396,0.13682283358443703,0.879918785504856,0.05502556051048576,0.4649740646246381,0.4673616440698315,0.5081788480977236,0.5034036892073368,0.8902439024390244,0.9146341463414634,0.3124561993910673,Highly Volatile,0.4353276295982113,1,10,10,8,10,0,2,16,6
26055,MI,Grand Traverse County,96166,62772.0,-1.7268845982285086,0.7275822123954476,0.5634992296918766,0.2637527720920442,0.23762938767171757,0.7275822123954476,0.5634992296918766,0.8655707334554461,0.9001564735148835,0.31936944789850513,0.45968183321647593,0.4186610875405832,0.40709515478687874,0.48913664613866426,0.8780487804878049,0.7926829268292683,0.4839096408367646,Highly Volatile,0.2641541124806771,1,11,13,18,12,-2,-6,5,-6
26103,MI,Marquette County,67112,39009.0,8.733881924684049,0.4778786181104262,0.26168958753664634,0.3196700268872856,0.17773085880444736,0.4778786181104262,0.26168958753664634,0.0884645855342222,0.7019767120621038,0.9994137205193165,0.45649368002321733,0.40244642237977235,0.2551950151912564,0.3632895304781463,0.8658536585365854,0.3902439024390244,0.5473591660213699,Highly Volatile,0.2645880553321957,3,12,15,51,23,-3,-28,2,-10
26073,MI,Isabella County,64565,30835.0,-7.488243878709269,0.6358123402330579,0.3920251285694012,0.5421516943698779,0.15298832322535325,0.6358123402330579,0.3920251285694012,0.2702089029559267,0.4821312983337495,0.48697925780364676,0.4538769089742468,0.3929301060583326,0.3697975686835084,0.4916911745153367,0.8536585365853658,0.6951219512195121,0.4924289340840295,Volatile,0.4179516398799944,0,13,17,26,11,-4,-15,4,-9
26145,MI,Saginaw County,188665,103846.0,-3.271190031392635,0.2573151868925096,0.349765706782038,0.6158052886075319,0.31861532502451584,0.2573151868925096,0.349765706782038,0.631101299925652,0.5423921397540677,0.38537867988020963,0.413905302585424,0.43701793255780613,0.40848800679903097,0.36226274685426674,0.8414634146341463,0.8048780487804879,0.4527065624153134,Moderate,0.6403351677152206,0,14,12,17,24,2,7,6,-8
26021,MI,Berrien County,153288,84488.0,-7.873307451945848,0.2932164650791511,0.46331271881713026,0.5470172204079544,0.2829456896388051,0.2932164650791511,0.46331271881713026,0.9487967788535945,0.7435838859277467,0.295939155706887,0.4107352239858069,0.4532592874203017,0.43914708692025506,0.35409896005126545,0.8292682926829268,0.8414634146341463,0.3979381744752179,Moderate,0.5980004511108634,0,15,11,14,26,4,12,11,-4
26093,MI,Livingston County,195833,132448.0,-23.944491423049044,0.7140135525465257,0.6796041041603738,0.16224483310753496,0.3656910032980557,0.7140135525465257,0.6796041041603738,0.027670193859512193,0.7449536714242744,0.011126558358204744,0.4049973759608389,0.3963950138643009,0.47178601118158453,0.4889907353746605,0.8170731707317074,0.8902439024390244,0.2599859540668819,Volatile,0.2297430252884758,1,16,16,10,13,0,3,23,7
26085,MI,Lake County,12563,6915.0,-32.176428054953,0.7700423630463106,0.42772613053441194,0.566877964100926,0.04858522363072058,0.7700423630463106,0.42772613053441194,0.013491114140988358,0.34968932947003695,0.005424016920366245,0.39076555599328966,0.30518649786531504,0.3677288622001176,0.5388869784560669,0.8048780487804879,0.6829268292682926,0.2365168528850504,Highly Volatile,0.5237170358170812,3,17,35,27,8,-18,-19,28,11
26045,MI,Eaton County,109130,65208.0,-3.137651821862349,0.5527792453229412,0.4978892576807439,0.37674118961688585,0.2430675558433749,0.5527792453229412,0.4978892576807439,0.05003022126505585,0.6425284571034865,0.020119312850214326,0.3759779689400131,0.3622554720294638,0.40389681520543713,0.4313418090265358,0.7926829268292683,0.7682926829268293,0.2874452354519076,Volatile,0.4996425347879528,1,18,23,20,18,-5,-2,18,0
26083,MI,Keweenaw County,2133,1611.0,-12.787088764742393,0.6216467068878827,0.6294000035224494,0.2928218320176872,0.0,0.6216467068878827,0.6294000035224494,0.8894501581735488,0.7921296440433567,0.3577171731482183,0.3723479868753394,0.374286311033981,0.3879054597656465,0.38402881144836315,0.7804878048780488,0.7317073170731707,0.3803236419842707,Volatile,0.1887605927484537,3,19,21,23,21,-2,-2,12,-7
26047,MI,Emmet County,34125,22851.0,-10.76539319942234,0.5913129663886302,0.45703830320006766,0.24811153238093067,0.1253935099405741,0.5913129663886302,0.45703830320006766,0.4541960053184686,0.838661770466929,0.1826666838414415,0.36887055896608006,0.33530189316893944,0.32189541218041,0.38903274377469127,0.7682926829268293,0.5853658536585367,0.3348996303597812,Volatile,0.2807139704413071,1,20,27,35,20,-7,-15,14,-6
26037,MI,Clinton County,79626,49986.0,-8.604409234585681,0.596459220742784,0.6852466033278727,0.2857686429962647,0.207172244727151,0.596459220742784,0.6852466033278727,0.16149740725358164,0.6987487932836156,0.0649491790811235,0.3678122736621423,0.39000911930841453,0.4658585235947903,0.42146483230224596,0.7560975609756098,0.8780487804878049,0.3061546340996326,Volatile,0.3448453367364455,1,21,18,11,19,3,8,17,-4
26013,MI,Baraga County,8191,4332.0,-29.801477377654663,0.6639259623584643,0.37431452710516167,0.4951076524926484,0.029003340124478704,0.6639259623584643,0.37431452710516167,0.0005035595407280047,0.5529220700502195,0.00020068298372020364,0.3661495828731403,0.29374672405981467,0.31818501170686264,0.46299072933351393,0.7439024390243902,0.5609756097560976,0.2128186973664675,Volatile,0.5599221817557051,3,22,40,37,14,-18,-23,31,9
26035,MI,Clare County,31218,17288.0,-37.5925497454882,0.6286198449854954,0.39069619906237546,0.43961822770585923,0.10316538354857314,0.6286198449854954,0.39069619906237546,0.0009340562821074094,0.4788816877276171,0.00037382013756265747,0.3527578025431294,0.2932768910623494,0.3310440023447958,0.4500058253063558,0.7317073170731707,0.6097560975609756,0.1723244510086546,Volatile,0.2178531552414346,3,23,41,33,16,-18,-17,50,27
26095,MI,Luce County,6271,2985.0,-46.93467336683417,0.6561625364747437,0.3065871112203929,0.48145175826105874,0.01637368763971718,0.6561625364747437,0.3065871112203929,0.0006199644334033971,0.45635349823889715,0.00024749869653275006,0.34557212021080863,0.258178263897221,0.27774991708539043,0.45253762971256584,0.7195121951219512,0.46341463414634143,0.1417657092771916,Volatile,0.5093889730018041,3,24,47,45,15,-23,-30,72,48
26097,MI,Mackinac County,10957,7238.0,-24.88256424426637,0.34769372847506075,0.41711812335411425,0.4750095519624678,0.05075359308769374,0.34769372847506075,0.41711812335411425,0.9306203911901807,0.6811072568084932,0.301056280663438,0.34113466056529695,0.3584907592850603,0.3399998479395975,0.3052876505000708,0.7073170731707317,0.6219512195121951,0.3244107471708277,Moderate,0.5478682932784882,3,25,24,32,32,1,0,15,-10
26061,MI,Houghton County,37693,19374.0,-17.033137194177762,0.36162806217178545,0.5842967774056009,0.37674536226482735,0.11186918391229198,0.36162806217178545,0.5842967774056009,0.9860351608965656,0.5729307423477064,0.2854555845142886,0.3198589429449756,0.3755261217534294,0.41430202524708026,0.3029676676301726,0.6951219512195121,0.8292682926829268,0.3441752725461928,Moderate,0.2822404662538389,0,26,20,15,34,6,19,13,-13
26121,MI,Muskegon County,175961,95181.0,-1.7913238986772555,0.16288932079971555,0.37769865428688915,0.5158883508748573,0.30310066469470853,0.16288932079971555,0.37769865428688915,0.053862598790833216,0.5399158653521653,0.02166061821558552,0.3156666445382892,0.3693689779100826,0.39359658103583606,0.2861919142922492,0.6829268292682926,0.7439024390243902,0.2599867814706225,Stable,0.5496885282608998,0,27,22,22,37,5,15,22,-5
26025,MI,Calhoun County,133778,68505.0,-14.039851105758691,0.14623464457823152,0.4063644955148053,0.5204738566417324,0.2502685403327685,0.14623464457823152,0.4063644955148053,0.2883859527742443,0.5647827325264565,0.11598120677142051,0.31433975280041776,0.3793722155345612,0.39586784700102784,0.265802921532741,0.6707317073170731,0.7560975609756098,0.266251276965686,Moderate,0.5732687713521405,0,28,19,21,41,9,20,20,-8
26071,MI,Iron County,11667,7027.0,-29.315497367297567,0.5573780827702484,0.4576536918963388,0.3564025642335515,0.0493427290055255,0.5573780827702484,0.4576536918963388,0.017777871666222023,0.5586041457906246,0.007148064806892666,0.31149987032702103,0.2865687726085436,0.33026316925793864,0.38012536469489344,0.6585365853658536,0.5975609756097561,0.2106141049049672,Volatile,0.2615289205161412,3,29,42,34,22,-13,-12,32,3
26111,MI,Midland County,83757,50301.0,-15.1985049999006,0.263780806669197,0.6578346545611253,0.3055852271081081,0.20796660131419817,0.263780806669197,0.6578346545611253,0.4540906120154282,0.7272802389086652,0.18262429676909342,0.30807122573259565,0.4065846877055777,0.45730528438613927,0.26027836044017505,0.6463414634146342,0.8658536585365854,0.2871066006666949,Moderate,0.3117949907880709,1,30,14,12,43,16,31,19,-11
26033,MI,Chippewa County,36295,18365.0,-24.24720936564116,0.29706840329762874,0.2659314003849608,0.4928945329397889,0.10772096640469044,0.29706840329762874,0.2659314003849608,0.01849158972006615,0.6255999060209367,0.007435107891336496,0.30355035239956113,0.29576610167139417,0.28311957502860025,0.29868807648493423,0.6341463414634146,0.47560975609756095,0.1711680384098273,Stable,0.5888739128001226,3,31,39,44,35,-8,-9,51,20
26029,MI,Charlevoix County,26108,17661.0,-16.9073098918521,0.47360133115242475,0.4586174494236409,0.22182198193461466,0.1047587819261349,0.47360133115242475,0.4586174494236409,0.045938583141087785,0.807865726595659,0.018473738072883397,0.30333795683686143,0.2995919864046654,0.31095391567700786,0.3184458565413998,0.6219512195121951,0.5365853658536586,0.2476864139999333,Volatile,0.2255412839170172,1,32,36,39,29,-4,-10,25,-7
26057,MI,Gratiot County,41385,19848.0,-31.297863764611044,0.42445141834382333,0.24229735803412272,0.42077141794939743,0.11378056874186294,0.42445141834382333,0.24229735803412272,0.003994540520145029,0.47735956262671964,0.0016046855063820947,0.2996213822754087,0.2540828671979835,0.25478667568987645,0.34586370584472675,0.6097560975609756,0.3780487804878049,0.189772661095631,Volatile,0.4210704071523807,3,33,52,52,27,-19,-25,43,10
26053,MI,Gogebic County,14319,8295.0,-17.094635322483427,0.5198030593122854,0.6120120342849446,0.3397975057224908,0.05753041179044223,0.5198030593122854,0.6120120342849446,0.023027838708032156,0.5221764032876384,0.009259496239505133,0.29571223164719757,0.31876447539036235,0.4053379965207055,0.35923350903437595,0.5975609756097561,0.7804878048780488,0.2499424976394655,Volatile,0.2565590024421438,3,34,31,19,25,3,6,24,-10
26147,MI,St. Clair County,160221,96524.0,-34.63698147610956,0.3003250782040172,0.09804289949816271,0.3230865136827867,0.3055502281188891,0.3003250782040172,0.09804289949816271,0.0050777095317490195,0.5040878096914054,0.002040314355043188,0.29550647050722934,0.2449359258307657,0.2061806351995003,0.30732172455242757,0.5853658536585367,0.1585365853658537,0.1960405664812644,Volatile,0.2925429998921119,3,35,56,70,31,-21,-39,40,5
26069,MI,Iosco County,25347,15731.0,-30.58292543385671,0.3191405926895536,0.49942589764037143,0.40856565166293546,0.09632068702876097,0.3191405926895536,0.49942589764037143,0.024317638475589765,0.601089402010614,0.009778227833305455,0.28236518657580245,0.3274365128135069,0.3759345334931098,0.2857918810177009,0.5731707317073171,0.7195121951219512,0.1637369683726606,Stable,0.2536732040689575,3,36,29,24,38,7,14,57,21
26007,MI,Alpena County,28880,17213.0,-28.635333759367924,0.31466157050334415,0.45881518726371684,0.3827512762416024,0.10284292610235117,0.31466157050334415,0.45881518726371684,0.03885150376624402,0.6334145929758564,0.015623456911441071,0.28119369944773664,0.31723210363782983,0.35080614421784684,0.27872933583766046,0.5609756097560976,0.6341463414634146,0.152494474023416,Very Stable,0.2221328753183507,3,37,32,31,40,5,9,65,28
26075,MI,Jackson County,160060,83827.0,-21.295048134849157,0.11548255533614854,0.2900129729747379,0.4240769450685136,0.28165901832706336,0.11548255533614854,0.2900129729747379,0.030661189243942788,0.584953115357785,0.012329476704013643,0.27996495369065627,0.3235975581003036,0.3214404773362632,0.23417526851696852,0.5487804878048781,0.5731707317073171,0.201699562460395,Stable,0.4486225340465412,0,38,30,36,47,8,11,39,1
26135,MI,Oscoda County,8425,5192.0,-44.33744221879815,0.3924335648101087,0.6856457885252005,0.3579299830315146,0.036047991263727944,0.3924335648101087,0.6856457885252005,0.00012696624292796166,0.6339754457472547,4.922471361035745e-05,0.27585596858394595,0.3491590245127189,0.4413173878364109,0.294711275978865,0.5365853658536586,0.8536585365853658,0.0927291883298863,Very Stable,0.2050803569841941,3,39,25,13,36,14,23,83,44
26157,MI,Tuscola County,52980,30717.0,-42.97945762932578,0.37533873968785064,0.32205217609188186,0.311722054810432,0.15260849445797103,0.37533873968785064,0.32205217609188186,0.0005371835907167499,0.47095415809004293,0.00021420590214477455,0.2688133677380869,0.2554917268390947,0.2771087253630417,0.30375200716102607,0.524390243902439,0.4390243902439024,0.1577333662457331,Volatile,0.2443156394589752,3,40,51,47,33,-11,-14,60,20
26051,MI,Gladwin County,25693,15488.0,-40.728305785123965,0.4062098285424553,0.3627226699770815,0.33734054589537343,0.09522237231775971,0.4062098285424553,0.3627226699770815,0.000858196969838354,0.4539890210175368,0.00034331104386634665,0.2664847281965725,0.25561293855522904,0.28950206454182403,0.3112456438245109,0.5121951219512195,0.5,0.1685166722422833,Volatile,0.2101297028552826,3,41,50,42,30,-9,-12,54,13
26017,MI,Bay County,103008,61338.0,-14.71355440346931,0.15453013723331935,0.4129435670538611,0.37834593010821,0.23437866632604518,0.15453013723331935,0.4129435670538611,0.06790058309222635,0.5508776501054712,0.027306413906954645,0.2640866914184469,0.3286900488735823,0.35965293263549436,0.23044621772522345,0.5,0.6585365853658536,0.2329309381568318,Moderate,0.3047200497492155,3,42,28,29,48,14,19,29,-13
26107,MI,Mecosta County,41242,22489.0,-30.04580016897149,0.22802552120778788,0.20375014832776442,0.4294778261301893,0.12403582811286776,0.22802552120778788,0.20375014832776442,0.03292141884887356,0.5311955382270657,0.013238495712088528,0.26343904810510554,0.25737020488509965,0.2402534877246465,0.2523911741646582,0.4878048780487805,0.3414634146341463,0.1741043043496202,Stable,0.2972341461817783,3,43,49,55,44,-6,-11,48,5
26131,MI,Ontonagon County,5850,3841.0,-30.35667794845093,0.5180837479770958,0.4452368086849507,0.2755975225646976,0.02466410016550686,0.5180837479770958,0.4452368086849507,0.00021274290384221128,0.4706871748025735,8.37223659949537e-05,0.26343270482289616,0.24522096999985984,0.2976838100250265,0.334107279671099,0.47560975609756095,0.524390243902439,0.1910128799023088,Volatile,0.2202263490188618,3,44,55,40,28,-11,-12,42,-2
26005,MI,Allegan County,121456,71913.0,-27.21204789120187,0.15781581656330798,0.474915012187675,0.29045194216878933,0.2575320565616436,0.15781581656330798,0.474915012187675,0.002248496364407049,0.6517333067369739,0.0009024615716803363,0.258029424862017,0.33730422376810876,0.37445350577644576,0.21590390796426223,0.46341463414634143,0.7073170731707317,0.2064269319828101,Moderate,0.36039786374399,1,45,26,25,52,19,27,35,-10
26027,MI,Cass County,51520,27871.0,-33.92415055075168,0.26080969280682675,0.06673532388663966,0.3766263566914191,0.1432159014574863,0.26080969280682675,0.06673532388663966,0.00210368355197299,0.4961693371119801,0.0008442207633889508,0.25728968247335415,0.2087710902433074,0.16332822648054618,0.2603654109406397,0.4512195121951219,0.03658536585365857,0.2046286104936229,Volatile,0.4033947224888959,3,46,79,80,42,-33,-38,37,-9
26159,MI,Van Buren County,75795,41169.0,-15.137603536641656,0.10349421070176693,0.26520698292935146,0.4459885984365128,0.18382331315571837,0.10349421070176693,0.26520698292935146,0.016473398080447232,0.5738769720292343,0.0066234316977545355,0.25588908103937313,0.2963172740962693,0.29005646936273355,0.20920008324894124,0.4390243902439024,0.5121951219512195,0.2253049548473387,Moderate,0.4653494669717132,0,47,38,41,54,9,13,30,-17
26003,MI,Alger County,8762,5258.0,-19.7984024343857,0.28749384899166813,0.32096744840127184,0.3628347337151649,0.036563593375698145,0.28749384899166813,0.32096744840127184,0.0008188640829579485,0.6448998125667811,0.000327492145760268,0.25237645710970047,0.26074485696210137,0.2603333059733517,0.24359650626854984,0.426829268292683,0.4024390243902439,0.1778574438928253,Stable,0.4470306488137029,3,48,46,50,46,2,-4,47,-1
26119,MI,Montmorency County,9516,6391.0,-45.32936942575497,0.2785532316658965,0.2302806279977333,0.3757676531444598,0.04495679572403998,0.2785532316658965,0.2302806279977333,0.0021854855128812245,0.5916277376831326,0.0008771198711615123,0.24888252732788585,0.23681437641084502,0.2203214262159916,0.2444577280500732,0.41463414634146345,0.24390243902439024,0.1091091096944628,Stable,0.214837094787912,3,49,64,63,45,-15,-18,81,32
26019,MI,Benzie County,18310,12846.0,-8.679744667600815,0.26872704467640307,0.550153800121447,0.24716660647521235,0.08267423828141557,0.26872704467640307,0.550153800121447,0.013196610550662569,0.770778952489404,0.005305573483925792,0.24665253810492396,0.3170092269661849,0.35753711124988047,0.2168237335273585,0.4024390243902439,0.6463414634146342,0.2414034404232959,Moderate,0.249252158557823,1,50,33,30,51,17,21,26,-24
26115,MI,Monroe County,155505,91356.0,-27.12793905162222,0.1372709942790361,0.41745677077480464,0.31398729184576946,0.29602774858885655,0.1372709942790361,0.41745677077480464,0.012516971880164762,0.46511219621458755,0.0050322364438492116,0.24558956276072014,0.3156360068846623,0.36123214549605887,0.22113925724817457,0.3902439024390244,0.6707317073170731,0.210074785537291,Moderate,0.3101797290317422,1,51,34,28,49,17,21,33,-18
26009,MI,Antrim County,24127,16883.0,-23.75762601433395,0.23623921909494616,0.4595262324277027,0.23738795006630106,0.10141569585563394,0.23623921909494616,0.4595262324277027,0.003522878931450757,0.7735932001699805,0.0014149926766950183,0.24063674036005472,0.2964584936932439,0.3144640276943351,0.20282052102795683,0.3780487804878049,0.5487804878048781,0.2048720895751746,Moderate,0.2177319574534902,3,52,37,38,56,15,18,36,-16
26149,MI,St. Joseph County,60969,29307.0,-33.95434537823728,0.15793926494089192,0.1575343364152188,0.3759161113749384,0.14801214183119063,0.15793926494089192,0.1575343364152188,0.000317920586971443,0.5487331738777008,0.0001260227203399925,0.23907427911151033,0.23897304698009203,0.20974923150914165,0.2099516957719782,0.36585365853658536,0.2195121951219512,0.1487607268734657,Stable,0.3874050219765381,0,53,62,65,53,-9,-12,68,15
26011,MI,Arenac County,15077,9158.0,-40.58746451190216,0.39322208311134543,0.24437585127291014,0.2850966623034053,0.06274878741708444,0.39322208311134543,0.24437585127291014,0.00013881723256037315,0.4117472835301809,5.399094391586583e-05,0.23674204251722092,0.19953048455761208,0.2091492880665775,0.28357240398579514,0.35365853658536583,0.20731707317073167,0.1848037100361394,Volatile,0.2065402425454727,3,54,81,66,39,-27,-27,46,-8
26067,MI,Ionia County,66574,34021.0,-31.865612415860795,0.14006567584770846,0.23188704619941458,0.3350549549251247,0.1629820747252665,0.14006567584770846,0.23188704619941458,0.002261598762159034,0.6014344641732136,0.0009077310932289183,0.2348184507828302,0.25777379337075673,0.2404527805123051,0.19454209533645203,0.3414634146341463,0.35365853658536583,0.1437660561492974,Very Stable,0.3724016159792093,1,55,48,54,57,7,3,70,15
26153,MI,Schoolcraft County,8128,4898.0,-31.951817068191083,0.23793435673137647,0.372149171906525,0.37268343803682336,0.033710367660278726,0.23793435673137647,0.372149171906525,0.012250928362624758,0.5746451360649483,0.004925239077788975,0.2335283374999618,0.26708204129374896,0.287673037377538,0.22056562978996375,0.3292682926829268,0.4878048780487805,0.1519528376534778,Stable,0.3715766204002411,3,56,44,43,50,12,7,66,10
26105,MI,Mason County,29207,18064.0,-21.351860053144375,0.1503079299769265,0.3059409146409144,0.3415001158395995,0.1064615385078984,0.1503079299769265,0.3059409146409144,0.005169094946430031,0.6347212658546011,0.0020770677356840798,0.22916718777989173,0.2680754339458887,0.26496087090733167,0.18714437857533772,0.31707317073170727,0.426829268292683,0.1911449459525765,Stable,0.2819215738643427,3,57,43,48,59,14,11,41,-16
26117,MI,Montcalm County,67816,34845.0,-38.96685320705983,0.11341448845657272,0.18955640078875374,0.3562587331939399,0.16548968064786607,0.11341448845657272,0.18955640078875374,0.00017770363646441023,0.5237520518302442,6.963027552507211e-05,0.22426843583781586,0.2433039139208611,0.22521530385482838,0.18714434768873786,0.30487804878048785,0.2804878048780488,0.1582732686834204,Moderate,0.3390785497595958,3,58,59,60,60,-1,0,59,1
26091,MI,Lenawee County,98415,55016.0,-23.040570015995343,0.04860229664100337,0.14116066331329497,0.348032376872582,0.21957221416569883,0.04860229664100337,0.14116066331329497,0.0034862509333586367,0.5534986810515561,0.0014002616306008936,0.22341408975509064,0.24655368142316353,0.21248147941621767,0.16620229608007187,0.29268292682926833,0.23170731707317072,0.2019175802650724,Moderate,0.3670816538012217,1,59,54,64,70,5,6,38,-21
26143,MI,Roscommon County,23737,16068.0,-32.93502613890964,0.1864047985540889,0.1880024599583424,0.34505452595947395,0.09782991900730838,0.1864047985540889,0.1880024599583424,0.0007583401544913881,0.5273626003765082,0.0003031506358094732,0.22328052975675752,0.22367994510782088,0.20472234122086677,0.20392351051874003,0.2804878048780488,0.13414634146341464,0.1558630387623241,Stable,0.2141349186630493,3,60,70,72,55,-10,-17,62,2
26087,MI,Lapeer County,88837,55439.0,-39.79148253034868,0.1213708206008723,0.21976569933334653,0.27116568116898676,0.22058863885426153,0.1213708206008723,0.21976569933334653,8.153601508587016e-05,0.5571670784824304,3.0953587278999065e-05,0.2229310391647438,0.24752975884786235,0.2328214296724853,0.1836239903062482,0.2682926829268293,0.30487804878048785,0.1703301634292743,Moderate,0.2729480134963373,1,61,53,58,61,8,3,53,-8
