county_fips,state,county_name,total_population,total_votes,dem_margin,vol_z_abs_sum,misfit_score,p_dem,volatility_class,margin_closeness,norm_volatility,norm_misfit,norm_votes,norm_closeness,priority_score
26093,MI,Livingston County,195833,132448.0,-23.944491423049044,1.0523025427925743,0.0138350969297561,0.0138350969297561,Volatile,0.7605550857695096,0.3316608334370271,0.014464533843850665,0.09077890278788651,0.6708842243891977,0.25998595406688196
37123,NC,Montgomery County,26007,13206.0,-37.778282598818706,2.9794444916584455,0.0003508265991745,0.0003508265991745,Highly Volatile,0.622217174011813,0.5162865688844014,0.0003644581639314726,0.00804498251890172,0.48016150901516863,0.2530206326390625
37067,NC,Forsyth County,389977,204726.0,13.116555786758887,-0.6687908521870971,0.0060077599140475,0.9939922400859524,Stable,0.8688344421324112,0.16677514143663158,0.006279734697290999,0.14092769506914382,0.8201660272015476,0.2508676053129077
26053,MI,Gogebic County,14319,8295.0,-17.094635322483427,0.8160970639133379,0.0115139193540161,0.0115139193540161,Volatile,0.8290536467751657,0.3090316699338183,0.012037351750783437,0.004637573364065468,0.7653213269030388,0.2499424976394655
37179,NC,Union County,250958,139355.0,-25.1896236231208,0.6908644634570947,0.0211169224585269,0.0211169224585269,Volatile,0.7481037637687921,0.29703402701248194,0.022078908854619772,0.09557120069716243,0.6537179254925316,0.24926632059019646
42007,PA,Beaver County,166324,189686.0,-20.708961125228015,-0.5872663505641085,0.0795303451551421,0.0795303451551421,Moderate,0.7929103887477198,0.17458542291485005,0.08315998039598652,0.13049246116795524,0.7154916003597283,0.2488870573373861
37143,NC,Perquimans County,13244,7666.0,-39.25123923819463,2.894445496481593,0.0089389165157157,0.0089389165157157,Highly Volatile,0.6074876076180538,0.5081434209413815,0.009344752595922356,0.0042011530100862365,0.4598542565548285,0.24780035399488232
26029,MI,Charlevoix County,26108,17661.0,-16.9073098918521,0.5589077498042954,0.0229692915705439,0.0229692915705439,Volatile,0.830926901081479,0.2843921947283037,0.024015872741152734,0.011136004262904063,0.7679039316521401,0.24768641399993335
37081,NC,Guilford County,547940,285053.0,21.76472445475052,-0.4966991959437992,0.0005852191166445,0.9994147808833554,Moderate,0.7823527554524948,0.18326201653006924,0.0006095550178293308,0.19666114145084443,0.7009360785623815,0.24448349478866552
37133,NC,Onslow County,207906,81681.0,-35.8418726509225,2.029291804955409,0.0061443349413342,0.0061443349413342,Highly Volatile,0.641581273490775,0.4252592116764472,0.00642254689057387,0.05555513154708587,0.5068582661548106,0.2444438363433112
26019,MI,Benzie County,18310,12846.0,-8.679744667600815,-0.2710728595769821,0.0065983052753313,0.0065983052753313,Moderate,0.9132025533239918,0.2048776677863429,0.006897249333410554,0.007795202984032844,0.8813351350401608,0.2414034404232959
26065,MI,Ingham County,283913,148101.0,29.694600306547557,0.97530245524879,0.0007483383977729,0.999251661602227,Volatile,0.7030539969345244,0.3242840038263959,0.0007801236991430085,0.10163945573039351,0.5916090375641985,0.2412119035181426
37103,NC,Jones County,9302,5463.0,-25.66355482335713,1.300889091070201,0.0154067881293221,0.0154067881293221,Highly Volatile,0.7433644517664287,0.3554761389598458,0.016108001700549122,0.0026726410230969748,0.6471839649707141,0.24077479536300808
37051,NC,Cumberland County,338545,140513.0,13.373139851828654,-0.6462131021746282,0.0054345686721013,0.9945654313278988,Stable,0.8662686014817135,0.16893815475448926,0.005680366715756347,0.09637465820099064,0.8166285725016729,0.2395209171558681
26085,MI,Lake County,12563,6915.0,-32.176428054953,1.8475892133290537,0.0067455570704942,0.0067455570704942,Highly Volatile,0.6782357194504701,0.4078515813607601,0.007051225885711793,0.003680085147068109,0.5573927535931372,0.23651685288505045
26017,MI,Bay County,103008,61338.0,-14.71355440346931,-0.5284348882019946,0.0339502915461132,0.0339502915461132,Moderate,0.8528644559653068,0.18022164603398355,0.035498357658824926,0.041440506330870465,0.7981486417460644,0.2329309381568318
37177,NC,Tyrrell County,3423,1757.0,-21.457029026750146,0.7803204216744346,0.0002657262064205,0.0002657262064205,Volatile,0.7854297097324985,0.3056041648197906,0.00027547137051923374,0.0001012994780301554,0.7051781917178261,0.23281108050163973
37173,NC,Swain County,14013,7052.0,-23.652864435621098,0.7078652152773446,0.0191984939066904,0.0191984939066904,Volatile,0.763471355643789,0.2986627478806147,0.020072868697885115,0.003775140136726542,0.6749048063259862,0.23054178783803456
26159,MI,Van Buren County,75795,41169.0,-15.137603536641656,-0.397481465688284,0.0082366990402236,0.0082366990402236,Moderate,0.8486239646335835,0.1927673601445466,0.00861046595634463,0.027446607889841674,0.792302391712141,0.22530495484733876
37149,NC,Polk County,19891,13068.0,-25.099479644934192,-1.3897478745069891,0.2377212925981805,0.2377212925981805,Very Stable,0.749005203550658,0.09770538736371909,0.2485752588012479,0.007949233697201984,0.6549607159955773,0.22443488253284366
37013,NC,Beaufort County,44499,26572.0,-31.036429324100553,0.7795887243110706,0.0484857992646218,0.0484857992646218,Volatile,0.6896357067589944,0.3055340661101883,0.05069767907944354,0.017318741582950048,0.5731096059518708,0.22328624618902904
