county_fips,state,county_name,median_age,pct_black,pct_asian,pct_two_or_more_races,pct_hispanic,pct_hs_or_higher,pct_bachelors_plus,pct_below_poverty,pct_income_under_25k,pct_income_50k_100k,unemployment_rate,pct_owner_occupied,pct_drive_alone,pct_carpool,pct_public_transit,pct_work_from_home,pct_family_households,pct_married_couple,pct_living_alone,pct_senior_65plus,pct_young_adult_18_24,pct_foreign_born,race_entropy_norm,log_total_population,log_population_density,log_median_household_income,log_median_home_value,log_median_gross_rent,volatility_class,vol_quintile_num,vol_binary,vol_z_abs_sum
26031,MI,Cheboygan County,1.492987316401505,-0.6969928944164058,-0.4525018311888871,-0.08639472156542542,-0.9595206118995016,0.1649640539093851,-0.1473891404383238,-0.2985928234550307,-0.07508471880554658,1.2785532785775326,0.5969934231983731,1.348365961545522,-0.0063297606535188695,0.9172546201713191,-0.28719158425812186,-0.050471147793991186,-0.3752631869486491,0.27891712568860816,0.5266725145117683,1.5025190999906188,-0.39411939072110885,-0.7736236000297815,-0.7933978246859871,-0.6816248990217781,-0.8884836300343225,-0.17813314970556818,-0.1546914534794581,-0.8636015341827343,Stable,2,0,-1.059519381295771
26033,MI,Chippewa County,-0.45993059093053945,-0.3362287948713103,-0.35116369844281414,2.0484884262159264,-0.8411729538069044,0.601859488248274,-0.2630673137961881,0.10600437873013314,-0.05921946711753274,1.46686371481916,0.04896364877470396,-0.027211008299969277,0.08280592021747633,0.12661541142153523,0.13120460288825056,-0.8679430624175782,-1.0908000011465948,-0.5823876886401418,0.9138087933249902,-0.27345855060392915,0.9906314458538704,-0.45970191087187906,0.6964998553229975,-0.4067883094254882,-1.2330281310558502,-0.23257340493993917,-0.64887405499942,-0.7236018386930579,Stable,2,0,-1.2786952410134576
26035,MI,Clare County,0.9034271934333403,-0.6802683648339317,-0.5777399420916618,-1.0357296807859406,-0.8375919065645403,-0.5172244998146487,-1.316377213240687,1.9452703581765705,1.196084421007033,-0.3918896633453384,2.707116866671969,1.509589942818953,-0.8289291389178451,1.372268318276188,-0.20922343048868092,0.13905602927598734,-0.4531731360275593,-0.02709440346207895,0.6509952701279386,0.8725215455016917,-0.5645769701605423,-0.9217817078630717,-1.1449626797128831,-0.529029236016646,-0.5516769152904468,-1.427948570882432,-1.1930557577021068,-0.9112345213286942,Volatile,4,1,0.1282167094711317
26037,MI,Clinton County,-0.42308308324502997,-0.6198936904197406,0.11780367551648847,-0.1603901127265816,-0.2337987865212732,1.3716669827717234,0.9589532540926405,-0.9472187401362321,-1.7005179523801572,-0.7199078770310335,-0.8243203080562216,0.901960161162689,-0.0659262051701009,-1.5774178780752823,-0.12426110127861398,1.3436648947296426,0.49913442318966333,0.8217568545745532,-1.1488406694926312,-0.55570258154103,-0.15057930335533937,-0.5139415116717863,-0.514670870693144,0.2305732333411182,0.19391356172307186,1.5738968619462774,0.6978693663285129,0.7185996598317903,Volatile,4,1,1.0760354825026344
26039,MI,Crawford County,1.3824447933449742,-0.7367694857790859,-0.2889949723270658,-0.5686794792817563,-0.8069378547423214,0.23553557503776262,-0.5671022577156473,0.2705176858710051,0.6547564559135202,1.4257693102958628,1.8816070066134543,0.5701078694362023,-0.3782568183603098,1.199356242113616,0.11092886526362439,-0.42139609098236,-0.6780064250007837,-0.538868711258008,0.520682956481843,1.2645588156729066,-0.8847238597029079,-0.7845871351589958,-1.0313734248068986,-1.2169871737993947,-1.208750744633032,-0.3866342383912849,-0.629544519522693,-0.3645970772810609,Moderate,3,0,-0.1518305858156255
26041,MI,Delta County,0.7191896550057889,-0.7526434078135763,-0.4909478218132451,0.29716119958232273,-0.9967567382000171,0.6988904310102316,-0.5324078858206054,-0.22660705520745628,0.4011321235036899,0.5827381876363688,-0.5724575892438245,0.8783928163021035,1.004338153214854,-0.060490833177107114,-0.13444686578848944,-1.0205196212983796,-0.33594375596754655,0.556275002597107,0.6917083208343037,0.788603263258221,-0.5006405715937964,-0.8913169267679351,-0.9551699486496998,-0.3952922404060488,-0.9986889718303745,-0.6128338124852291,-0.7347872892086452,-1.3703955447564669,Moderate,3,0,-0.1007525028336469
26043,MI,Dickinson County,0.5165283627354822,-0.7402494397477731,-0.599393490227425,-0.6077486450763364,-0.9041176961776191,1.6944264007952803,-0.05885996967167204,-0.7387360889306189,0.1072218053555708,1.394760144066167,-0.9682050402251614,0.9236821879991892,0.1727478004726963,-0.2804409861587311,-0.18157432055185976,-0.28883736891455725,-0.3030103163571724,0.12222137604095992,0.3526988403922038,0.5009059593989521,-0.5377987277092894,-0.7397549538846891,-1.1601188352266245,-0.6788383045990649,-0.9345361534165437,0.006273276594711024,-0.8046845635578652,-0.7236018386930579,Moderate,3,0,-0.2503484543074609
26045,MI,Eaton County,-0.4967780986160502,-0.2447726395503694,0.5043926403465362,0.3231578537742817,-0.004845052887450959,1.0501236189861038,0.4989906071687546,-1.2752702910591476,-1.3671286366000137,0.9011935502834085,-0.3869510240923088,-0.13852469459269318,-0.75193291781998,-0.0138671591481689,-0.0156919458920765,1.0733634923506747,-0.04548134384224706,0.21023004822081304,-0.05359036453711879,-0.3999789492318241,-0.07641151981077722,-0.16086430831160298,0.253623719119099,0.48627839577808907,0.43664630583261166,1.0422200341074601,0.18597889109945942,0.7185996598317903,Volatile,4,1,0.3156615791479195
26047,MI,Emmet County,0.5349521165782376,-0.7201406728521034,-0.46935324516743127,0.08081181532633804,-0.8785733645354742,1.657747166913339,1.585562392091051,-1.224891596016962,-0.9378778785830377,0.280309377177985,-1.2053475772029936,0.23335487011108866,-0.3000186622930797,-0.032461942411159135,-0.25443293791700644,0.07972551517343832,0.2064428247714992,0.8857162726283657,-0.5631239172222225,0.5776370132235272,-0.31035752858782,-0.8341855950224083,-0.8329697958805843,-0.4568007457488835,-0.3305471276048004,0.9447650540607747,1.2574763095183303,0.8017321963752845,Volatile,4,1,1.1161229658802958
26049,MI,Genesee County,-0.6441681293580908,0.700741735562405,-0.1426272067410034,-0.03988761359588741,-0.43024194647786407,0.32517399810955405,-0.26459008582522886,0.6785917049191605,0.0987090462985631,-0.22339368954891645,1.829186574129174,-0.584085723423563,0.4010952730987821,0.03010071436666043,0.2608521105153837,-0.09948538511371409,-0.38383024644912406,-1.380930245380923,0.2267373565452571,-0.7406577734818761,-0.13039646385819256,-0.5555123650256636,0.783178983457186,1.5467118390414336,1.4101182405755053,-0.22725308935411004,-0.30853814990634554,0.26482844878709694,Volatile,4,1,0.0905917255964445
26051,MI,Gladwin County,1.2166310087601782,-0.7429349725318452,-0.5039731867235229,-0.8199859297483177,-0.8484316501754868,-0.40369709304799734,-0.9127078267591284,0.3104022771478237,0.3200724845332679,0.4887466803405279,1.0229585229352354,1.4062923973470327,0.8340207303002405,-1.345952420374588,-0.4023395628973459,-0.08839877550901615,-0.2760567666267109,0.8393675397606403,0.19643015075487905,1.1994794932625812,-0.6803387613877031,-0.9030525038609704,-1.1832959748735525,-0.6870375032008694,-0.6131077769944818,-0.8378622113448736,-0.6418299798673694,-1.383645940603721,Volatile,4,1,0.3077772324866379
26053,MI,Gogebic County,1.3087497779739539,-0.7308109303789693,-0.4206983135458421,-0.6241075783151401,-0.8909985002771242,1.5731495881926296,-0.3090273467545353,0.19386570733784914,0.9543252491954741,-0.03908203834161464,0.8433457335538547,0.7452328792715806,0.9112230548644665,-0.7355823522837168,-0.17508268101162977,-0.6256618416595403,-1.6068807116268464,-0.9166404489011157,2.3380678767127807,1.7083168500654,-0.8103721467722955,-0.9084045469956223,-0.9528565345583088,-1.1612993490834456,-1.6798535802258983,-1.0885065832581615,-1.8257783851636615,-1.8512302421920455,Volatile,4,1,0.8160970639133379
26055,MI,Grand Traverse County,-0.10987926791819212,-0.7045655413504487,-0.374529969676737,-0.3527683786415022,-0.6139111310178171,1.4719138664511933,1.486254887477263,-0.9591056752467645,-1.3215273542579113,0.11980917258256704,-0.8329933685916431,0.25070391017580884,-1.0569187488033132,0.03301682712100124,-0.09771149567484734,1.0970063202435278,-0.48053407354372596,0.18098503041813085,-0.2147653352974323,-0.09053260906199778,-0.2578076667016454,-0.7691580516908088,-0.9151602323959649,0.3836844617754205,0.5073123589231747,1.1738076579975452,1.4641134847650386,1.4747915141540233,Highly Volatile,5,1,2.0990717861751764
26057,MI,Gratiot County,-0.8284056677856422,-0.32404551820305405,-0.5309335858917098,-0.245373631531049,0.27404683183360984,0.355779394081839,-0.7272322628241809,0.08929725976148209,-0.17079295624338678,0.4764203772798732,-0.6048772826855603,0.46921908350775243,0.6617444924327945,-0.9806801567139067,-0.3293773014885114,-0.5963287226359167,0.344146377646883,0.2953250363328358,-0.857568065416617,-0.7677033925162183,0.9328306141361309,-0.688466589088987,-0.13634807192301454,-0.3003227387107772,-0.3324728829276638,-0.12238665015971062,-0.9147828505643663,-0.5158118981657165,Volatile,4,1,0.1020345264340442
26059,MI,Hillsdale County,-0.1835742832892124,-0.7139766752303252,-0.6181429598309831,-0.6339807595569283,-0.7300001682938267,0.17625179950582925,-0.47810777671677324,0.1871413574775504,-0.3394077382932432,0.87546738050569,-0.47816347081758465,0.8782544593435466,0.08145958534732001,0.008103854414873645,-0.2956564279451442,-0.49349588207457945,0.5433112325487152,0.5488595367224924,-0.8413952135209168,-0.04408779335968525,0.17301356372612453,-0.7897663832108573,-1.1136911409378638,-0.2206811349629942,-0.29479915685583785,-0.06683152039103717,-0.40887792785129246,-0.5268062290264549,Moderate,3,0,-0.2572181058969672
26061,MI,Houghton County,-2.1917634521495217,-0.6774149491014527,0.8839955165227487,-1.482879029292106,-0.9288919281894213,1.1297510374564583,1.1477775033955282,0.7018214866953396,0.6517726135766434,-0.30409846739964014,0.3543697069384258,-0.4459002251550126,-2.3665834423414367,0.45917523289767653,1.3622222864084141,0.16107186306165547,-1.8882457122659746,-0.5725589500069544,0.45585465021361293,-0.6550005086378987,5.555983777747664,0.7821622226755555,-0.8253934412120132,-0.376128111617404,-0.8628976555742918,-0.5161713644522252,-0.6843575431607674,-0.4829862178009268,Moderate,3,0,-0.4845764962948103
26063,MI,Huron County,0.995545962647116,-0.7405151532789388,-0.43335053359229386,-1.187652788172615,-0.72225744659736,0.5821412969683276,-0.7459138547525925,-0.23740432222305835,0.3983203036574968,1.1969874364376598,-0.6305151642608261,0.853117073908629,0.4840318455990591,-0.2957360839278992,0.01482232210579589,-0.6099117681291192,-0.9889980573736441,0.011598850120168284,1.4091006655537477,1.050524640389984,-0.5952152517598035,-0.6712128747236558,-1.2255338615688598,-0.531762369229814,-0.8658026487048368,-0.5187198746593825,-0.7861239711976735,-0.775602023060785,Very Stable,1,0,-1.513787106219849
