county_fips,state,county_name,election_year,total_population,median_age,pct_black,pct_asian,pct_two_or_more_races,pct_hispanic,pct_non_hispanic_white,pct_hs_or_higher,pct_bachelors_plus,pct_below_poverty,median_household_income,pct_income_under_25k,pct_income_50k_100k,pct_income_over_100k,unemployment_rate,pct_owner_occupied,median_gross_rent,median_home_value,pct_drive_alone,pct_carpool,pct_public_transit,pct_work_from_home,pct_family_households,pct_married_couple,pct_living_alone,population_density,pct_senior_65plus,pct_young_adult_18_24,pct_foreign_born,dem_votes,rep_votes,total_votes,dem_pct,rep_pct,dem_margin
42003,PA,Allegheny County,2016,1230360,40.8,12.971162911668127,3.394453655840567,2.453346987873468,1.8900972073214344,79.36823368770116,93.8677267733363,39.06958142980334,12.73146214230097,54357,23.594972461516736,29.74551617003248,24.017888245539705,6.406960858033779,64.70366709033564,800,134400,72.06476597625621,8.687527420147582,9.158906558734367,4.367101760497175,57.1958762886598,42.20063079602693,35.542060914183494,1685.535487264916,7.183507266166,4.687977502519588,3.077473259858903,367617.0,259480.0,650114.0,56.546544144565416,39.91299987386828,16.633544270697136
42005,PA,Armstrong County,2016,67512,46.0,0.9390923095153454,0.2695817039933642,0.801339021211044,0.67543547813722,97.33528854129636,89.09998585201204,15.50417365644643,13.158210028155516,45879,25.720353982300885,31.161061946902656,15.228318584070797,7.733723391012075,75.6566371681416,614,95700,82.43104158089749,9.468917249897077,0.6141073143954988,3.5679978043090435,66.93097345132743,51.922123893805306,28.838938053097348,103.33664462033212,8.912489631472925,3.719338784216139,0.2355136864557412,7178.0,23484.0,31618.0,22.702258207350244,74.27414763742172,-51.57188943007148
42007,PA,Beaver County,2016,169205,44.8,6.071333589432936,0.4751632634969416,2.192606601459768,1.4237167932389705,89.85136373038621,91.93244247079664,23.40432479204591,10.83438457379708,51887,22.7113456615323,32.08907195263226,19.52775274953161,6.105234203981525,73.19689363710474,652,123800,83.10992625074746,8.47368945585011,1.588349611321507,3.4806657364959137,65.60546902933311,49.671772428884026,29.862273136825845,389.2499338616731,8.336042079134778,4.082030672852457,0.48343725067226145,32531.0,48167.0,83571.0,38.92618252743176,57.63602206507043,-18.709839537638665
42009,PA,Bedford County,2016,48852,45.4,0.5383607631212642,0.227216900024564,1.0603455334479654,1.115614509129616,97.00319331859494,86.65665892482865,13.762533280462243,14.21157518890642,46746,26.29447790656476,33.77030925747837,13.453459533329958,6.216284558327715,79.8299336943868,632,125000,81.18532889874353,9.70990391722099,0.364929785661493,4.5362158167036215,68.75537784076529,55.15007339170926,26.3046009009465,48.27329968339545,9.358879882092852,3.8237943175305005,0.2845328748055351,3645.0,19552.0,23637.0,15.42073867242036,82.71777298303508,-67.29703431061472
42011,PA,Berks County,2016,414097,39.8,4.831959661625175,1.3844582308009958,5.053646850858615,18.82312598255964,74.0744318360191,85.53240615862671,23.61813924883744,14.296686991109611,57068,20.969360647027568,33.24674813546648,23.157604738571735,8.208129271464541,71.80799076424556,870,169000,80.16524687020787,9.744539211512915,1.5673322015991302,3.749596114493207,69.02348951466372,51.0570609572912,25.12676204157401,483.529969500376,6.9498209356744916,5.055578765361739,3.6211322467924183,78437.0,96626.0,183065.0,42.84652992106629,52.78234506869145,-9.935815147625156
42013,PA,Blair County,2016,125917,43.1,1.6026430108722411,0.7409642859979193,1.4811343980558622,1.135668734166157,95.02450026604828,90.67387265664584,19.533862523222428,14.78808565971799,44033,27.515013541625784,31.58338893904306,13.714330572673392,5.815087168470627,70.6696235820544,658,112600,82.64052099965913,9.232314896212705,0.6279265864116688,2.46685444661727,63.53181300781097,48.13753581661891,31.322369195745186,239.81130027215573,8.243525496954343,4.526791457865102,0.3637316645091608,13958.0,39135.0,54909.0,25.420240761988016,71.27246899415395,-45.85222823216594
42015,PA,Bradford County,2016,61808,44.3,0.5678876520838727,0.6520191560962982,1.181076883251359,1.4334713952886358,96.13156872896712,88.85347397385921,17.681724375143315,12.42340107443855,51035,22.79132459257444,33.57023240615938,17.32630805048401,5.406076075011521,74.78658661111793,678,139200,80.2649664019548,9.02183872938302,0.2099877825290164,4.066127061698229,68.07580770330433,53.39214965486255,26.38973981946657,53.86900196622555,8.942208128397619,3.734144447320735,0.4756665803779446,6369.0,18141.0,25708.0,24.77438929516104,70.56558269799285,-45.79119340283181
42017,PA,Bucks County,2016,626220,43.3,3.868608476254352,4.420171824598384,1.7931397911277187,4.854364280923637,85.24895404171058,93.56728849167672,38.34954420354913,5.929154413728254,79559,12.898418530556665,30.220926099598746,39.08109473828458,6.195625660622815,76.54860245720869,1143,311600,81.89831128721367,7.397779719673046,3.2827844675018216,4.834898592055826,71.29502348865392,58.13880788122492,24.130148982729303,1036.021355056771,7.301587301587302,4.1249081792341356,3.159273098910926,167060.0,164361.0,344297.0,48.52206089509929,47.73814468322408,0.7839162118752085
42019,PA,Butler County,2016,185974,43.0,1.095852108359233,1.031864669254842,1.3496510264875736,1.312011356426167,95.18588619914613,93.5122871027579,33.2901534546458,8.452725237952775,63345,18.177683850084268,32.45231534736898,28.454294962681576,5.154692157467366,76.71678125250796,771,183200,84.37337234172236,7.208794618615425,0.7391646442146791,4.473774615734123,68.07469035071293,55.83986517214628,26.450603247639176,235.56458538636727,7.471474507189177,4.502779958488821,0.8522696721047027,28584.0,64428.0,97071.0,29.44648762246191,66.37203696263559,-36.92554934017368
42021,PA,Cambria County,2016,137762,44.7,3.333284940694821,0.4783612316894354,1.9591759701514204,1.5258198922779866,93.05396263120454,90.47250666720954,20.220475967508804,15.594664861621771,42917,29.09777327227602,29.919250533086306,13.722165903450204,8.305494575419173,74.08501415737408,586,88200,83.1794616859598,8.987287834670834,1.1504864711313116,2.5885945600454514,63.14538399692383,47.12832523508232,32.182682560212534,200.2462341724773,8.663492109580291,4.8170032374675165,0.5342547291705986,18867.0,42258.0,63072.0,29.91343226788432,66.9996194824962,-37.08618721461188
42023,PA,Cameron County,2016,4807,50.4,0.6032868733097566,0.2288329519450801,1.1025587684626583,0.8113168296234657,97.00436862908258,87.16960352422907,15.583700440528633,12.705783030814692,40347,28.9437585733882,27.343392775491544,10.79103795153178,4.868421052631579,68.95290352080475,590,68400,77.52489331436699,13.181602655286866,0.0,2.702702702702702,59.07636031092821,42.79835390946502,36.35116598079561,12.131720145166746,11.087996671520699,3.4324942791762014,0.769710838360724,531.0,1589.0,2186.0,24.290942360475754,72.68984446477585,-48.39890210430009
42025,PA,Carbon County,2016,64330,45.5,1.8047567231462769,0.4678998911860718,1.131664853101197,4.066531944660346,92.67993160267372,89.22506095621753,15.975829534612531,12.052823027044123,50822,22.240731414403594,36.2220586526169,14.65928020764731,7.987290801560337,78.01495370549722,805,141300,82.70019993686203,8.418394191308009,0.4875653302465888,3.532217896102985,65.50962693216597,50.72250416456824,26.97865416650525,168.68752556666212,8.859008238768848,3.548888543447847,0.7523705891496969,8936.0,18743.0,28776.0,31.053655824298026,65.13413956074507,-34.08048373644704
42027,PA,Centre County,2016,159178,30.8,3.796378896581186,5.80105290932164,1.6779957029237709,2.75791880787546,86.14632675369712,93.3003486847016,42.39558119448502,19.14701695536356,54407,23.579430895734347,29.40196714413451,24.150989708434874,4.851121617543506,61.0060136402686,930,206000,68.19290092274534,9.441638041355157,4.349700276150064,4.927594800296356,57.59945298665778,47.16938127881901,28.14313515787997,143.75859667882582,5.647137167196472,14.094912613552124,5.701792961338879,37088.0,35274.0,76148.0,48.705153122865994,46.32295004464989,2.3822030782161008
42029,PA,Chester County,2016,512028,40.3,5.840891513745342,4.632168553282242,2.1096502535017616,7.062309092471505,80.63543399970314,92.95457248014014,50.23274969474261,7.186243939366629,88995,11.828342821642986,27.55608635343641,44.68806400993997,5.3307539362673975,75.26041527198333,1222,331000,79.18625441205937,6.705174247445244,2.8618659350483204,6.784552782872733,70.28775552830159,57.95277446029103,23.417826596901257,682.2028083368085,6.461560695899443,4.5851008147991905,5.253228339075207,141682.0,116114.0,268800.0,52.70907738095239,43.19717261904762,9.511904761904766
42031,PA,Clarion County,2016,38939,40.8,1.1864711471789209,0.6137805285189656,0.9758853591514934,0.7730039292226303,96.3404299031819,88.51410850338833,20.87369347984226,18.557831132025026,42890,29.669358909641595,31.448763250883395,11.6102978293791,7.123302671922908,69.3336698637052,610,108100,82.32387151208341,7.075272705357681,0.2290122340746098,4.327125896462364,62.77132761231701,50.2776375567895,27.959363957597173,64.80803413909952,7.9226482446904125,6.582089935540204,0.4160353373224787,4273.0,12576.0,17535.0,24.36840604505275,71.71941830624465,-47.3510122611919
42033,PA,Clearfield County,2016,81170,43.9,2.495996057656769,0.528520389306394,1.2307502771960084,2.844647037082666,93.305408402119,87.11314139302812,13.218933315352976,14.848609434888132,43361,28.25927227422292,32.348337220074754,11.216177363192026,8.117246080436265,77.43347283008019,596,88300,82.7392689215835,10.86607007432125,0.276050356438647,2.1477324435006824,66.03520429351819,52.3336421429256,29.521132159856883,70.88711508567236,8.371319452999877,4.548478501909573,2.31119871873845,8200.0,24932.0,34271.0,23.926935309737097,72.74955501736162,-48.82261970762452
42035,PA,Clinton County,2016,39536,37.9,1.6314245244840146,0.6095710238769728,1.1280857952246055,1.3582557668959934,95.38648320518008,87.634258334997,17.492513475743664,17.250991744397982,47163,26.063902107409927,32.8823929299796,13.9768864717879,6.554257624610179,70.65941536369816,675,119500,79.51522828026944,10.472681213656514,0.161206747653866,4.145316368242271,66.47858599592115,51.68592794017675,26.383412644459558,44.44094736013849,7.7372521246458925,7.701841359773372,0.720861999190611,4744.0,10022.0,15394.0,30.817201507080682,65.1032869949331,-34.28608548785242
42037,PA,Columbia County,2016,66772,40.1,1.843587132330917,1.157670880009585,0.9584855927634336,2.523512849697478,93.51824117893727,88.97376666742905,21.35946755712097,15.29271591421395,46952,27.212020033388985,31.028987706784037,16.52754590984975,5.302651325662831,69.59705569889209,721,140100,83.51952512755527,7.746690232434054,0.4235168573048321,3.258078500683629,63.617392624070426,49.650933373804826,27.037486720291398,138.1702151434324,7.501647397112563,7.353381656981968,1.0887797280297131,8934.0,18004.0,28228.0,31.64942610174295,63.78064333286099,-32.13121723111804
42039,PA,Crawford County,2016,87027,42.6,1.8913670470084,0.4757144334516874,1.5420501683385617,1.1686028473921886,95.17620968205269,88.3212653074844,20.632987420334345,14.507952525106916,45637,26.003591496263684,32.54648670567109,13.33487806290911,6.770653938886976,73.50981868736605,633,106700,77.09631307818864,11.648731019230253,0.3371362300078215,4.223642689537988,67.04222904477784,51.34681109888201,27.063662167641777,85.96490361582646,8.399692049593805,4.753697128477369,0.5906213014351869,10971.0,24987.0,37492.0,29.262242611757173,66.6462178598101,-37.38397524805292
42041,PA,Cumberland County,2016,243838,40.7,3.554819183228209,3.6987672142980177,2.3630443163083688,3.396517359886482,87.36456171720569,91.37143868341886,33.64301303604082,8.61057431332103,62640,16.27755152796344,33.84110009222702,27.200754396327497,5.070728209898074,70.5878695557559,911,191700,82.08777387965843,8.231283510955187,0.6280201231217316,4.0378632422056,64.25218391519259,52.12277592978312,29.70746417135573,447.0138336370403,7.340119259508363,5.07222008054528,2.869938237682396,47085.0,69076.0,121617.0,38.715804533905626,56.79798054548295,-18.082176011577324
42043,PA,Dauphin County,2016,271962,39.6,18.32608967429273,3.7803075429655615,3.1927254542914083,8.241960273861789,67.8245490178775,89.07858919791394,29.32458995434763,13.440860215053762,54968,20.012521436154284,33.5656150474998,21.61218027238661,6.171589310829817,63.24777018627905,863,161000,79.91590196658849,9.374501901313842,2.458425362995347,3.6364050367739145,63.20603206576476,44.53094518695956,30.742847810109694,518.1511612399261,6.49833432611909,4.252064626675786,3.6291834888697685,64706.0,60863.0,130872.0,49.44220306864723,46.50574607249832,2.9364569961489124
42045,PA,Delaware County,2016,562316,39.0,21.000469486907715,5.26056523378314,2.148258274706748,3.472780429509386,68.57478713036798,92.40266183338404,36.78357389498194,10.850137065251928,66576,18.079170964098036,29.2574038603212,32.44683463484112,7.539406583217431,69.39344825892638,996,233300,73.37549903218002,7.091927776433583,10.486480764577788,4.250846842487297,66.8989735278228,47.60964589165562,28.69308973036688,3059.2574860724235,6.242753185041862,5.224464535954873,4.302385135759964,177402.0,110667.0,297634.0,59.604077491146846,37.18224396406325,22.4218335270836
42047,PA,Elk County,2016,31111,46.6,0.4982160650573752,0.4532159043425155,0.5271447398026421,0.7167882742438365,97.49606248593746,91.54366543665436,17.77367773677737,8.767981211468832,47917,22.317018410417603,34.702888789103426,13.57581200419099,5.062811691181112,78.60350246969017,529,92200,83.91433590055398,8.701526820699906,0.6418051614646669,3.73598162410485,63.89762011674899,50.10477473432121,32.59991019308487,37.62360911402937,9.1318183279226,3.6192986403522873,0.23785799234997268,3853.0,10025.0,14426.0,26.70872036600582,69.49258283654513,-42.783862470539304
42049,PA,Erie County,2016,279133,38.9,7.1159626414648205,1.5429920503845835,2.8104881902175665,3.884886416152873,85.14543246409417,91.06999238344812,26.962593675598807,16.666104281252693,47094,25.988895653675247,30.942233772842517,16.596545112542824,7.07424657931775,65.85549810535498,701,120300,79.42911045230433,10.208158282733802,1.6440223853385545,3.647129698622319,63.173916599271216,45.46511944896272,30.037165938190046,349.39623307518707,6.842257991710045,5.457255143605378,2.4869864903110703,58112.0,60069.0,123679.0,46.98614962928225,48.568471607952844,-1.582321978670592
42051,PA,Fayette County,2016,134229,44.4,4.060225435636115,0.1713489633387718,2.409315423641687,1.0318187574965172,92.25800683905862,87.36408025932461,14.73369988921259,18.634479582437827,40511,32.28650240429418,29.181421702016625,13.173295560442838,7.843473489265381,72.665598091475,607,92000,84.7243374961925,8.83909533962839,0.5159153213524216,2.7223575997563207,62.39422969396503,45.71700152831103,32.55861631937973,169.74725516529708,8.328304613757087,4.139939953363283,0.4663671784785702,17946.0,34590.0,53767.0,33.377350419402234,64.33314114605612,-30.955790726653888
42053,PA,Forest County,2016,7493,42.8,31.64286667556386,0.5738689443480582,2.0952889363405847,7.540371012945416,59.45549179233952,80.78521939953811,8.298691301000769,12.730263157894736,36594,30.671806167400884,27.09251101321586,3.303964757709251,4.498594189315839,84.69162995594714,538,85600,81.85483870967742,5.342741935483871,0.1008064516129032,4.435483870967742,58.425110132158586,51.37665198237885,37.33480176211454,17.53737194535399,11.09035099426131,9.075136794341384,1.0409715734685707,626.0,1683.0,2401.0,26.07246980424823,70.09579341940858,-44.02332361516035
42055,PA,Franklin County,2016,152707,40.9,3.841998074744445,1.0353159973020227,1.2638582383256824,5.058052348615322,88.96972633867472,86.54517584944223,20.05544674368655,11.64836627404006,55751,18.26003502155172,34.96935614224138,20.56842672413793,6.395917887950723,71.01124730603449,826,174400,83.53293838525906,9.386409808350736,0.2827146287061899,3.68381423233744,69.06148976293103,55.11853448275862,26.2072332974138,197.73553340178876,8.078215144033999,4.005710281781451,1.8879291715507476,17465.0,49768.0,69731.0,25.04624915747659,71.37141300139106,-46.32516384391447
42057,PA,Fulton County,2016,14653,44.0,1.542346277212857,0.2183853135876612,0.7779976796560432,1.0782774858390771,96.48536135944858,86.97866615414183,13.376897943494138,11.166116611661163,49420,21.956921021873438,36.14960761395892,13.3077308398731,5.997483573325877,78.29353815328102,643,151700,78.18649712382683,14.713896457765667,0.1513775355737208,3.617923100211928,69.47737518784439,55.38487226582068,26.21472699949908,33.488667606747555,9.165358629632157,3.9718828908755888,0.17061352624036033,912.0,5694.0,6771.0,13.469206911829861,84.09392999556934,-70.62472308373948
42059,PA,Greene County,2016,37669,42.0,4.380259629934429,0.2867079030502535,1.8237808277363348,1.4229207040271843,92.59868857681384,86.72295277943813,17.330394500896592,15.288309988996938,49116,24.65277777777778,31.125000000000004,18.15277777777778,6.993228276691349,72.79861111111111,628,102100,84.18875333052867,9.05903800308512,0.0701163932127331,2.6293647454774924,66.28472222222223,49.00694444444444,28.097222222222225,65.40529090239819,7.6827099206243865,5.200562796994877,0.3530754732007752,4482.0,10849.0,15764.0,28.431870083735095,68.82136513575234,-40.38949505201725
42061,PA,Huntingdon County,2016,45844,42.7,5.455457638949481,0.4929761800889974,1.6207137248058632,1.8606578832562604,91.08498385830208,88.60585303201736,14.71208831534204,13.708268752921496,45250,26.29160530191458,32.07658321060383,12.98379970544919,7.290206288804326,75.39911634756996,565,120600,78.26326823347677,10.730442458347126,0.132406487917908,3.7404832836809,67.64064801178203,54.680412371134025,28.07658321060383,52.41758442793897,8.596544804118315,5.174068580403106,0.5845912224064218,4539.0,14494.0,19706.0,23.03359382929057,73.55120267938699,-50.51760885009642
42063,PA,Indiana County,2016,87491,39.0,2.441393971951401,1.1418317312637871,1.3075630636294018,1.264130024802551,93.95023488130208,88.95360227981121,22.153352925460855,17.818565245644365,45118,28.632666842831554,29.98032825391233,15.552423735282892,7.732957126802324,70.8828797087407,704,107600,80.00214828539971,8.432020193882757,0.6310588361663847,3.321786299309863,62.72938136762677,50.544643119292985,28.400716403887373,105.74285044368222,7.623641288818278,8.88434238950292,0.8480872318295597,11528.0,24888.0,37770.0,30.5215779719354,65.89356632247816,-35.371988350542765
42065,PA,Jefferson County,2016,44575,43.8,0.6371284352215367,0.2445316881660123,0.6954570947840718,0.8143578238923163,97.39315759955132,89.08087885609207,14.828318696300055,14.564928823179384,43913,27.570806100217865,32.02069716775599,11.819172113289762,5.214782360224783,74.8474945533769,593,94200,82.75809251506178,9.14428673542326,0.5871540896558767,2.6141121209026856,67.24400871459694,53.23529411764706,28.572984749455337,68.32045858623015,8.652832305103757,4.242288278182838,0.22882781828379137,3650.0,15192.0,19478.0,18.739090255673066,77.99568744224253,-59.256597186569465
42067,PA,Juniata County,2016,24811,43.2,0.9431300632783848,0.4715650316391923,0.6569666680101568,3.087340292612148,95.04252146225464,82.35902741852044,13.312640110363857,11.957987657852794,49028,23.043105297019085,34.96675959682608,13.9288012009436,5.303287021348695,75.74522839373795,596,146200,77.44823220906049,13.48223166651596,0.2170178135455285,5.000452120444886,68.94702980913576,56.05833154621488,25.294874544284795,63.39185111563628,9.108863004312603,3.7725202531135387,1.1567449921405828,1821.0,8273.0,10454.0,17.419169695810215,79.13717237421083,-61.71800267840062
42069,PA,Lackawanna County,2016,213006,42.2,2.9750335671295645,2.2952405096570048,1.5741340619513065,6.320009764983146,87.38814869064721,90.03471990385258,26.099352340255056,15.275479067496644,46673,27.26771080376641,29.476131213750676,17.410242562284264,6.508790331116907,65.88512926479912,717,147100,79.76902843130063,11.010972197478596,1.0154784485920585,3.4184630539806964,60.869514170991145,44.32808133937586,32.985418085331204,464.1806461735594,7.847666262922172,4.682027736307898,2.849684985399472,51983.0,48384.0,103456.0,50.24648159604082,46.76770801113517,3.478773584905653
42071,PA,Lancaster County,2016,533110,38.5,4.129541745605972,2.060737934009867,2.0939393370974098,9.769653542420889,83.15263266492843,84.6008854476759,25.650329997150088,10.785860863030724,59237,17.565797187147947,35.65970505324436,22.77094983458309,5.455201009554714,68.4377405426898,932,191400,79.10844925096393,9.100148178030862,1.243609337543348,4.992668678577801,70.4094896799221,57.06144129356531,23.752746328458336,564.7806391192512,7.214646133068222,4.721539644726229,2.089437451932997,91093.0,137914.0,241112.0,37.780367629981086,57.199143966289526,-19.41877633630844
42073,PA,Lawrence County,2016,88528,44.6,3.802186878727634,0.459741550695825,1.9304626784746068,1.245933489969275,92.23748418579432,89.50758296846246,20.32806650168158,14.34882938877744,45764,28.04804143022423,30.42532091895763,15.993609167538978,6.526561866367691,73.70117348906396,643,99300,84.13211928304939,8.758381382243211,0.8244410237679042,2.9220694513292806,66.38201751969588,48.93669770260592,29.27111453914385,247.7069867651585,8.511431411530815,4.267576360021688,0.44392734502078435,14009.0,25428.0,40753.0,34.375383407356516,62.395406473143076,-28.02002306578656
42075,PA,Lebanon County,2016,136950,41.2,2.064987221613728,1.2106608251186564,2.158451989777291,11.688207374954365,84.0197152245345,86.0318442789149,19.858920453332765,10.697232325953868,56191,19.14368289088369,37.31506115183648,19.61069535092924,6.497584541062802,69.57337263383543,785,164900,80.57810826334664,9.32362575096636,0.726516292283093,3.9011441079218216,68.56278829406473,52.34750320592569,26.89915210442705,378.4874321168489,7.94961664841183,4.365096750638919,1.8218327856882075,18953.0,40525.0,61845.0,30.64596976311747,65.52672002587113,-34.88075026275366
42077,PA,Lehigh County,2016,358792,39.5,6.737608419362751,3.2553680126647198,2.8949920845503803,21.828245891770163,67.57815112934513,88.06536113832671,28.90787375428901,13.037057389154102,57685,20.25294947659257,32.157975222180355,24.256997850224952,7.721517637145203,65.79345906931732,955,192300,80.41496031816382,9.3380845166971,2.291086803647301,4.330431802199491,66.7235507487275,48.46228289857642,27.117454548140923,1038.9649500776056,6.778300519521059,4.539120158754933,4.3696626457669066,81324.0,73690.0,160993.0,50.51399750299702,45.77217643003112,4.741821072965905
42079,PA,Luzerne County,2016,318917,43.0,4.012956349144135,1.0911930063308009,1.780086981879298,9.343183336103124,84.85217156815096,89.09432448044589,22.05255290346193,15.6907833666101,46577,27.58442210267108,29.98494282980692,17.31731417726681,7.578419703639329,67.96351773138636,712,123500,81.31450712914248,10.45699986829975,1.1326221519820887,3.121295930462268,63.32089025518767,44.58647677902034,32.102357388208354,358.41143079341924,7.957869915996953,4.8003085442293765,3.0587895910221157,52451.0,78688.0,134983.0,38.85748575746575,58.294748227554585,-19.437262470088832
42081,PA,Lycoming County,2016,116313,41.2,4.853283811783721,0.6723238159105173,1.8329851349376247,1.7839794348009252,90.82733658318504,88.85845314823996,20.62469013386217,14.41940447099285,48731,24.9698378923816,32.96773202886788,15.708425647662713,7.325459452954425,70.17132077127252,750,141100,81.6751355333497,8.98770282778292,1.7038478248550215,2.886340882902964,64.95053414350582,49.55579441507447,29.199113782437973,94.6465188946392,7.625974740570701,5.469723934555897,0.71359177392037,13020.0,35627.0,50565.0,25.74903589439336,70.45782655987342,-44.708790665480066
42083,PA,McKean County,2016,42609,42.5,2.5863080569832664,0.4928536224741252,1.6076415780703606,2.081719824450233,93.5764744537539,89.56135111818966,16.995155617492866,17.054559328500574,44023,27.68990092125848,30.413117793614923,13.407497537516658,7.854242895092978,74.25690943855379,622,76000,80.95500661667401,10.222761358623732,0.4852227613586237,3.47926775474195,63.97242018656932,45.37342835621994,29.7294165362999,43.49215163101948,8.052289422422493,4.841700110305334,0.7604027318172217,4025.0,11635.0,16296.0,24.69931271477663,71.39788905252823,-46.6985763377516
42085,PA,Mercer County,2016,114598,44.1,5.722612960086564,0.6684235326969057,1.790607165919126,1.321139984991012,90.47452835128011,89.51352568754535,21.574785415780383,13.97638530807458,45831,24.904079382579933,31.221609702315323,14.89305402425579,6.189290861110592,73.4090407938258,657,111000,82.00744406724202,8.206879626978608,0.3210765266473066,4.777291504765021,66.40573318632855,50.41675854465271,29.45534729878721,170.39631961316684,8.542906507966979,5.214750693729385,0.6021047487739751,18733.0,31544.0,52309.0,35.81219293047086,60.30319830239538,-24.491005371924523
42087,PA,Mifflin County,2016,46585,43.5,0.6461307287753568,0.5044542234624879,1.223569818611141,1.358806482773425,96.30567779328108,83.05178112376056,12.066960460276656,14.610233291022892,42019,27.681198181331908,30.639208344477133,11.002941963091736,5.211280890398038,70.16849424979941,635,99700,79.2464327425989,12.151525922916772,0.2589752704006499,3.04676788706647,66.99652313452795,50.81572612998128,26.67558170633859,113.33529584927878,8.94708597187936,3.7608672319416123,0.44005581195663845,3877.0,14094.0,18601.0,20.842965431966025,75.77011988602763,-54.92715445406161
42089,PA,Monroe County,2016,167126,42.0,13.953544032646027,2.131924416308653,3.107834807271161,14.644041022940776,68.11627155559279,89.55032762853459,23.55393065931931,12.193432763281796,58980,18.26806938925552,33.509548899819706,24.32124914663819,10.2898483405718,77.41348224132196,1040,170600,77.86820827727678,9.496090471940644,4.486300001332037,5.17762710961331,71.1554956500429,54.441857615488296,22.46048278397255,274.7151773371403,6.899584744444312,5.641851058482821,3.3591422040855403,33918.0,33386.0,69752.0,48.62656267920633,47.86386053446496,0.7627021447413682
42091,PA,Montgomery County,2016,815876,41.2,8.863111551265144,7.126082885144311,2.344964185734107,4.731111100216209,77.07911496354838,93.9029880683978,47.45733020109068,6.573658313192985,81902,13.05456235236411,29.37292664351822,40.38769345948807,5.895039861251109,72.16539092047347,1181,293800,78.82467111313322,6.6936584610321095,5.395293457111603,5.634395903313553,68.5149927069484,55.47850163286907,26.191413561203547,1689.4081203306444,6.9867234726845755,4.020096191087862,4.559271261809393,256082.0,162731.0,434687.0,58.9118147080543,37.43636225606011,21.475452451994194
42093,PA,Montour County,2016,18404,43.2,1.8148228645946536,3.1134535970441206,0.6737665724842425,2.3962182134318626,92.33318843729624,89.84585453457049,28.49446273570787,9.994897669935938,55233,21.967124032060863,30.55291400624915,23.43431598967532,5.3383962474871565,72.5716614590409,709,170700,82.13218596868651,5.987809250627465,0.7888131946934385,4.075534839249433,61.92093465561744,48.49884526558891,31.734818638771905,141.20968917602107,8.068898065637905,3.4449032818952405,1.646381221473593,2857.0,5288.0,8556.0,33.39177185600748,61.804581580177654,-28.412809724170174
42095,PA,Northampton County,2016,300520,41.9,5.08518567815786,2.705976307733262,3.1884733129242644,12.07706641820844,78.42140290163717,90.42324918273592,27.873865311040387,9.110941488130804,62753,17.27634529644829,33.22046818355064,27.420913144062613,6.683384143430859,71.15379501679682,969,207700,83.27534635309539,7.182948341618848,1.9348361141518444,3.3941557490779024,69.21174624841561,53.39171593437276,24.85131050620906,812.6840586607967,7.482696659124184,5.325435911087449,2.868028750166378,66272.0,71736.0,143519.0,46.176464440248324,49.983625861384205,-3.8071614211358806
42097,PA,Northumberland County,2016,93590,44.2,2.8507319158029705,0.3547387541403996,0.9156961213804894,3.0473341168928303,93.17127898279732,85.81899533432436,15.021415009640435,14.56705290577562,43701,27.44182486221678,31.230863441518675,12.755154113084302,6.777580799127233,71.02469891814656,631,109200,83.40481443835685,9.113221112130304,0.1512259216104321,3.574881622331854,63.47468871198204,47.5862420902225,31.309961216574813,204.4887453624601,8.485949353563415,4.181002243829469,0.4712041884816754,9788.0,25427.0,36622.0,26.727103926601497,69.43094314892687,-42.70383922232537
42099,PA,Perry County,2016,45647,42.5,0.8938155848138979,0.3351808443052118,1.0756457160382935,1.6846671194163911,95.96249479702938,88.26560889527438,16.344442015179435,8.720503525120654,58585,15.702063412179164,38.405189285914,20.35452664541744,5.181368507831822,79.8355980540178,735,161800,79.02608542647252,12.71719526679277,0.3959002331412484,4.939955131306911,70.74316389867472,57.56304870547447,24.386288654028967,82.77646708943166,7.38931364602274,4.111989835038448,0.7536092185685807,4632.0,15616.0,21158.0,21.89242839587863,73.80659797712448,-51.91416958124586
42101,PA,Philadelphia County,2016,1559938,33.9,42.85894695814834,6.902133289912804,2.797547081999413,13.767854876283543,35.26787603097046,82.60916182726524,26.34971968177796,25.86276563557755,39770,34.14384631492944,25.195247462212105,15.699440776939,12.524008858233534,52.38879906075243,943,147300,50.813052630262014,8.56872085349414,25.710384991914825,3.3294653776261183,53.33542741600497,27.583531584602657,38.72113341366372,11613.16210683045,4.941350233150292,5.599196891158495,6.607377985535323,584025.0,108748.0,707631.0,82.53242155869373,15.367896544950687,67.16452501374305
42103,PA,Pike County,2016,56210,46.7,5.797900729407579,1.4107809998220957,1.9943070628002133,10.0640455434976,81.62782423056396,90.7457101356508,25.296043723380684,10.221845771233935,61199,17.298320321741187,35.01774308019872,24.7740714454696,9.857596104183576,84.1873669268985,1133,180600,79.87086495325144,8.846589241541235,2.5785082386482747,5.177979958911576,72.0652945351313,57.48757984386089,23.40667139815472,103.15729974160207,9.841665184130937,4.355096957836683,2.947874043764455,9256.0,16056.0,26101.0,35.46224282594537,61.514884487184396,-26.05264166123903
