county_fips,county_name,dem_margin_2016,dem_margin_2020,dem_margin_2024,d_16_20,d_20_24,swing_dir_score,swing_mag_16_20,swing_mag_20_24,z_swing_mag_16_20,z_swing_mag_20_24,vol_z_abs_sum,vol_z_euc
26125,Oakland County,1.275747051211054,1.519988605229092,1.3777428340055415,0.24424155401803804,-0.14224577122355053,-347.423282161343,0.24424155401803804,0.14224577122355053,1.2682538272659414,0.4261046771925762,1.6943585044585177,1.3379211360540268
26127,Oceana County,-0.1799876504485806,-0.2125463375616998,-0.2919805732642153,-0.03255868711311921,-0.07943423570251548,25.862744263079644,0.03255868711311921,0.07943423570251548,-0.9018297716451301,-0.3417147613906623,-1.2435445330357924,0.9643992509214142
26129,Ogemaw County,-0.5613568745861639,-0.7083054969978543,-0.7852462301305962,-0.14694862241169038,-0.07694073313274197,113.06334741201934,0.14694862241169038,0.07694073313274197,0.2708476684399358,-0.3721957825493982,-0.10134811410946243,0.460313110878789
26131,Ontonagon County,-0.1262512630866826,-0.1033305374993133,-0.3063759045669081,0.02292072558736931,-0.2030453670675948,-46.539471403430134,0.02292072558736931,0.2030453670675948,-1.000634094072227,1.1693298055040484,0.1686957114318215,1.5390259205938936
26133,Osceola County,-0.8532637622361772,-0.9640978923490766,-1.027354746161067,-0.11083413011289944,-0.06325685381199042,70.11018365930805,0.11083413011289944,0.06325685381199042,-0.09938289658641736,-0.5394699695366216,-0.638852866123039,0.5485479087242517
26135,Oscoda County,-0.8745429485804516,-0.8502425303414987,-0.8814752298362477,0.024300418238952903,-0.03123269949474905,-7.58967660453935,0.024300418238952903,0.03123269949474905,-0.9864900660811258,-0.9309389566422257,-1.9174290227233515,1.3563959567437747
26137,Otsego County,-0.602923441533556,-0.4614344230774893,-0.5105533891557774,0.14148901845606676,-0.04911896607828814,-69.49794297993827,0.14148901845606676,0.04911896607828814,0.21487810805992416,-0.7122940365236288,-0.49741592846370464,0.7439995939451426
26139,Ottawa County,-0.3111224348257754,0.0595359156590818,0.1017044677430295,0.3706583504848572,0.04216855208394771,156.30125957770844,0.3706583504848572,0.04216855208394771,2.5642255828012903,-0.7972571396668142,1.766968443134476,2.6853066465940767
26141,Presque Isle County,-0.247594046784189,-0.2561101019196931,-0.2490725671643036,-0.008516055135504075,0.007037534755389485,-0.5993203399492304,0.008516055135504075,0.007037534755389485,-1.1483047088572786,-1.2267049756146895,-2.3750096844719684,1.6803002117424242
26143,Roscommon County,-0.2733144555790651,-0.2913204752833203,-0.4124363656382113,-0.018006019704255194,-0.12111589035489101,21.808151082285793,0.018006019704255194,0.12111589035489101,-1.051017588902766,0.1678092362146748,-0.8832083526880912,1.0643297947262098
26145,Saginaw County,0.8955514098208593,0.9544073448289282,0.8077867781362893,0.05885593500806885,-0.1466205666926389,-86.29490544108178,0.05885593500806885,0.1466205666926389,-0.6322414616050848,0.4795829590579671,-0.15265850254711766,0.7935547116559322
26147,St. Clair County,-0.3495597356303014,-0.3007652327131064,-0.4824463698937166,0.048794502917195004,-0.18168113718061019,-88.65040778158588,0.048794502917195004,0.18168113718061019,-0.735387025916485,0.9081696402332241,0.17278261431673914,1.1685744192509249
26149,St. Joseph County,-0.3316840793822834,-0.3630011476871886,-0.4543661053459835,-0.031317068304905216,-0.09136495765879488,28.612826196752522,0.031317068304905216,0.09136495765879488,-0.9145583247453437,-0.19587148342629315,-1.1104298081716368,0.9352981168486475
26151,Sanilac County,-0.8896996198369099,-0.9320588549078624,-1.0180840293340323,-0.04235923507095252,-0.08602517442616986,36.43960585537822,0.04235923507095252,0.08602517442616986,-0.801358681591402,-0.2611459482171958,-1.0625046298085978,0.8428362491208884
26153,Schoolcraft County,-0.2330810609677442,-0.358889732571109,-0.3719920192323268,-0.1258086716033648,-0.013102286661217766,16.48381279814293,0.1258086716033648,0.013102286661217766,0.05412979607882522,-1.1525683641650262,-1.098438568086201,1.1538387534216294
26155,Shiawassee County,0.1363122535441809,0.1241350046019082,-0.0063318000949315,-0.012177248942272692,-0.1304668046968397,15.88726759496289,0.012177248942272692,0.1304668046968397,-1.1107716919028547,0.28211648472749823,-0.8286552071753566,1.1460381592633517
26157,Tuscola County,-0.600137025648071,-0.6760920149507749,-0.8256144767307719,-0.07595498930270383,-0.14952246177999706,113.56976985013621,0.07595498930270383,0.14952246177999706,-0.456949158433736,0.5150562433571007,0.05810708492336464,0.6885386461299238
26159,Van Buren County,0.369715489321029,0.4381887625862994,0.3196613603642463,0.06847327326527042,-0.1185274022220531,-81.15959201773262,0.06847327326527042,0.1185274022220531,-0.5336485602414263,0.13616709455314221,-0.397481465688284,0.5507470049730561
26161,Washtenaw County,2.640554578484934,2.860080621154394,2.767691363991798,0.21952604266946008,-0.09238925716259594,-202.81848010075754,0.21952604266946008,0.09238925716259594,1.0148808141333268,-0.18335026318504882,0.831530550948278,1.0313100338433399
26163,Wayne County,2.478363053365824,2.5105651292378743,2.1339762193573244,0.03220207587205026,-0.37658890988054994,-121.26944648546167,0.03220207587205026,0.37658890988054994,-0.9054855998977711,3.2907570960017485,2.3852714961039774,3.413061153350184
26165,Wexford County,-0.5537657275156739,-0.468383057641229,-0.4820453872348419,0.08538266987444487,-0.01366232959361291,-11.665261774073098,0.08538266987444487,0.01366232959361291,-0.36030054778497134,-1.1457222992445126,-1.506022847029484,1.201039579581074
37001,Alamance County,0.4231082444928268,0.5968437356250712,0.6074734297355469,0.1737354911322444,0.010629694110475651,18.467551268690134,0.1737354911322444,0.010629694110475651,0.5454553649748108,-1.182793777513186,-0.6373384125383752,1.3025063052836698
37003,Alexander County,-1.3374043938067846,-1.4447291702797989,-1.513381068153453,-0.1073247764730143,-0.06865189787365411,73.68049593738134,0.1073247764730143,0.06865189787365411,-0.13535931209913,-0.47351998649296256,-0.6088792985920926,0.4924868739167016
37005,Alleghany County,-0.9987003834799988,-1.1164358076919805,-1.1897599234898777,-0.11773542421198169,-0.07332411579789722,86.32845878433896,0.11773542421198169,0.07332411579789722,-0.028633736039536388,-0.41640595936765074,-0.44503969540718713,0.417389283327298
37007,Anson County,1.470139748038636,1.1143251595709809,0.8394624308000291,-0.3558145884676551,-0.27486272877095175,978.0016872273291,0.3558145884676551,0.27486272877095175,2.412053586216711,2.047238073247862,4.459291659464573,3.163729797460035
37009,Ashe County,-0.8692615042857482,-0.9531316945796304,-0.8794088643357933,-0.08387019029388221,0.07372283024383708,-61.831478015541904,0.08387019029388221,0.07372283024383708,-0.375805851447271,-0.41153200270511936,-0.7873378541523903,0.5573047884528669
37011,Avery County,-1.3560089502139303,-1.2240054435885013,-1.2082580498098987,0.13200350662542903,0.01574739377860257,20.787111989870045,0.13200350662542903,0.01574739377860257,0.11763663570122969,-1.1202341019150168,-1.002597466213787,1.126393723860555
