county_fips,state,county_name,population_2024,total_votes_2024,dem_margin_2024_pp,p_high_vol,p_high_vol_state_rf,S_persuadability,S_electoral_weight,S_volatility_predicted,S_volatility_predicted_state_rf,PersuasionScore,PersuasionScore_pooled,state_persuasion_pct,persuasion_rank,persuasion_rank_pooled,persuasion_rank_shift_pooled,DPS,DPS_state_rf,state_priority_pct,new_rank,new_rank_state_rf,dps_rank_shift_state_rf,old_priority_score,volatility_class,race_entropy_raw,kmeans_cluster_label
26107,MI,Mecosta County,41242,22489.0,-30.04580016897149,0.22802552120778788,0.20375014832776442,0.4294778261301893,0.12403582811286776,0.22802552120778788,0.20375014832776442,0.2402534877246465,0.2523911741646582,0.3414634146341463,55,44,-11,0.26343904810510554,0.25737020488509965,0.4878048780487805,43,49,-6,0.1741043043496202,Stable,0.2972341461817783,3
26015,MI,Barry County,63409,38625.0,-34.32750809061489,0.06656980838127556,0.27137620418796893,0.22966844682331386,0.17663024918892528,0.06656980838127556,0.27137620418796893,0.23726277609704424,0.13485957819369757,0.3292682926829268,56,79,23,0.1927761136397093,0.24397771259138265,0.04878048780487809,79,57,22,0.1433453985050514,Very Stable,0.2297798176199818,1
26155,MI,Shiawassee County,67991,40685.0,-23.0625537667445,0.06271950174597625,0.2307299902711667,0.28873981321888964,0.18247231723423285,0.06271950174597625,0.2307299902711667,0.23316802774886397,0.14916278348626874,0.31707317073170727,57,74,17,0.1988490308488921,0.24085165298018968,0.09756097560975607,75,60,15,0.1892939063320062,Stable,0.2126377021536107,3
26087,MI,Lapeer County,88837,55439.0,-39.79148253034868,0.1213708206008723,0.21976569933334653,0.27116568116898676,0.22058863885426153,0.1213708206008723,0.21976569933334653,0.2328214296724853,0.1836239903062482,0.30487804878048785,58,61,3,0.2229310391647438,0.24752975884786235,0.2682926829268293,61,53,8,0.1703301634292743,Moderate,0.2729480134963373,1
26133,MI,Osceola County,23227,13184.0,-47.88379854368932,0.12642525365977983,0.2463902197475727,0.3527451197221711,0.0843473136363914,0.12642525365977983,0.2463902197475727,0.23246821821342697,0.17248573516953053,0.29268292682926833,59,67,8,0.20774662221367388,0.23773786373562208,0.18292682926829273,68,63,5,0.1211083746250523,Stable,0.2441372853714958,3
26117,MI,Montcalm County,67816,34845.0,-38.96685320705983,0.11341448845657272,0.18955640078875374,0.3562587331939399,0.16548968064786607,0.11341448845657272,0.18955640078875374,0.22521530385482838,0.18714434768873786,0.2804878048780488,60,60,0,0.22426843583781586,0.2433039139208611,0.30487804878048785,58,59,-1,0.1582732686834204,Moderate,0.3390785497595958,3
26041,MI,Delta County,36813,21874.0,-30.38767486513669,0.09345503087085529,0.22427101411660227,0.3196778440791169,0.12170397157685467,0.09345503087085529,0.22427101411660227,0.22248096097229403,0.15707296934942053,0.2682926829268293,61,72,11,0.19312595755240147,0.22582995336383824,0.060975609756097615,78,69,9,0.1863717269794909,Moderate,0.2560928921453529,3
26137,MI,Otsego County,25584,15971.0,-35.32026798572413,0.12056687203209208,0.2810258297258296,0.22505435064379634,0.09739714667553181,0.12056687203209208,0.2810258297258296,0.22112578919274684,0.14089631034587807,0.25609756097560976,62,77,15,0.19550296816726248,0.23561770759069686,0.08536585365853655,76,66,10,0.1606567603603312,Moderate,0.2157298772275606,3
26119,MI,Montmorency County,9516,6391.0,-45.32936942575497,0.2785532316658965,0.2302806279977333,0.3757676531444598,0.04495679572403998,0.2785532316658965,0.2302806279977333,0.2203214262159916,0.2444577280500732,0.24390243902439024,63,45,-18,0.24888252732788585,0.23681437641084502,0.41463414634146345,49,64,-15,0.1091091096944628,Stable,0.214837094787912,3
26091,MI,Lenawee County,98415,55016.0,-23.040570015995343,0.04860229664100337,0.14116066331329497,0.348032376872582,0.21957221416569883,0.04860229664100337,0.14116066331329497,0.21248147941621767,0.16620229608007187,0.23170731707317072,64,70,6,0.22341408975509064,0.24655368142316353,0.29268292682926833,59,54,5,0.2019175802650724,Moderate,0.3670816538012217,1
